#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  G01  2205  432000.00   16202.538400   13435.558389  -16704.098748     384.912350
    2  G01  2205  432900.00   14261.201424   13307.631889  -18481.296027     384.904481
    3  G01  2205  433800.00   12133.882729   13282.919871  -19951.330255     384.896599
    4  G01  2205  434700.00    9861.718000   13383.334743  -21089.565778     384.888772
    5  G01  2205  435600.00    7489.978436   13623.435437  -21876.656956     384.880897
    6  G01  2205  436500.00    5066.577191   14009.794596  -22298.863211     384.873012
    7  G01  2205  437400.00    2640.478692   14540.660650  -22348.295970     384.865152
    8  G01  2205  438300.00     260.063788   15205.929569  -22023.092926     384.857322
    9  G01  2205  439200.00   -2028.493999   15987.431542  -21327.514625     384.849441
   10  G01  2205  440100.00   -4182.784835   16859.527786  -20271.957972     384.841628
   11  G01  2205  441000.00   -6165.595881   17790.002267  -18872.881203     384.833820
   12  G01  2205  441900.00   -7946.168204   18741.222517  -17152.635106     384.826010
   13  G01  2205  442800.00   -9501.228123   19671.533311  -15139.195934     384.818189
   14  G01  2205  443700.00  -10815.749949   20536.837012  -12865.796717     384.810389
   15  G01  2205  444600.00  -11883.415238   21292.305393  -10370.455390     384.802458
   16  G01  2205  445500.00  -12706.743722   21894.160159   -7695.400581     384.794606
   17  G01  2205  446400.00  -13296.882938   22301.453747   -4886.398757     384.786785
   18  G01  2205  447300.00  -13673.056846   22477.778836   -1991.989841     384.778959
   19  G01  2205  448200.00  -13861.687954   22392.834765     937.357951     384.771128
   20  G01  2205  449100.00  -13895.222075   22023.782119    3850.159470     384.763313
   21  G01  2205  450000.00  -13810.698937   21356.323341    6694.871988     384.755503
   22  G01  2205  450900.00  -13648.124819   20385.457191    9420.881110     384.747632
   23  G01  2205  451800.00  -13448.714111   19115.868092   11979.489227     384.739791
   24  G01  2205  452700.00  -13253.074576   17561.927198   14324.880914     384.731946
   25  G01  2205  453600.00  -13099.415356   15747.299627   16415.039142     384.724050
   26  G01  2205  454500.00  -13021.857064   13704.170752   18212.586936     384.716157
   27  G01  2205  455400.00  -13048.919322   11472.122618   19685.531053     384.708243
   28  G01  2205  456300.00  -13202.253221    9096.708301   20807.887386     384.700356
   29  G01  2205  457200.00  -13495.674535    6627.786312   21560.171875     384.692488
   30  G01  2205  458100.00  -13934.539110    4117.688121   21929.745489     384.684648
   31  G01  2205  459000.00  -14515.485345    1619.298887   21911.007022     384.676761
   32  G01  2205  459900.00  -15226.551285    -815.865783   21505.432672     384.668899
   33  G01  2205  460800.00  -16047.656508   -3139.505727   20721.466415     384.661053
   34  G01  2205  461700.00  -16951.422710   -5308.228993   19574.269604     384.653231
   35  G01  2205  462600.00  -17904.292578   -7285.024658   18085.342049     384.645372
   36  G01  2205  463500.00  -18867.894783   -9040.460563   16282.029688     384.637553
   37  G01  2205  464400.00  -19800.594167  -10553.564511   14196.935946     384.629693
   38  G01  2205  465300.00  -20659.160700  -11812.362126   11867.254950     384.621807
   39  G01  2205  466200.00  -21400.488442  -12814.059576    9334.044976     384.613938
   40  G01  2205  467100.00  -21983.296479  -13564.873872    6641.459991     384.606069
   41  G01  2205  468000.00  -22369.747167  -14079.526867    3835.956077     384.598175
   42  G01  2205  468900.00  -22526.922741  -14380.431053     965.487972     384.590359
   43  G01  2205  469800.00  -22428.108766  -14496.605272   -1921.290796     384.582385
   44  G01  2205  470700.00  -22053.841932  -14462.366659   -4775.812642     384.574693
   45  G01  2205  471600.00  -21392.689182  -14315.850950   -7550.355858     384.566969
   46  G01  2205  472500.00  -20441.735249  -14097.417287  -10198.771799     384.559168
   47  G01  2205  473400.00  -19206.766403  -13847.995796  -12677.173019     384.551374
   48  G01  2205  474300.00  -17702.148072  -13607.436265  -14944.577285     384.543528
   49  G01  2205  475200.00  -15950.403698  -13412.914825  -16963.503355     384.535700
   50  G01  2205  476100.00  -13981.511453  -13297.452673  -18700.515097     384.527792
   51  G01  2205  477000.00  -11831.943835  -13288.596646  -20126.710851     384.519915
   52  G01  2205  477900.00   -9543.482842  -13407.306085  -21218.155002     384.512021
   53  G01  2205  478800.00   -7161.850097  -13667.084001  -21956.248550     384.504143
   54  G01  2205  479700.00   -4735.197093  -14073.383220  -22328.035068     384.496235
   55  G01  2205  480600.00   -2312.505360  -14623.309954  -22326.437991     384.488331
   56  G01  2205  481500.00      58.050129  -15305.638326  -21950.424584     384.480466
   57  G01  2205  482400.00    2330.718796  -16101.139767  -21205.091547     384.472584
   58  G01  2205  483300.00    4463.717273  -16983.221078  -20101.666814     384.464752
   59  G01  2205  484200.00    6420.641741  -17918.854509  -18657.422107     384.456916
   60  G01  2205  485100.00    8171.696903  -18869.772610  -16895.491088     384.449182
   61  G01  2205  486000.00    9694.693146  -19793.890225  -14844.588682     384.441317
   62  G01  2205  486900.00   10975.769847  -20646.906168  -12538.628467     384.433501
   63  G01  2205  487800.00   12009.811193  -21384.028241  -10016.236858     384.425681
   64  G01  2205  488700.00   12800.531186  -21961.757960   -7320.165252     384.417864
   65  G01  2205  489600.00   13360.216581  -22339.665946   -4496.604287     384.410016
   66  G01  2205  490500.00   13709.129937  -22482.086239   -1594.407792     384.402179
   67  G01  2205  491400.00   13874.589267  -22359.657903    1335.762299     384.394354
   68  G01  2205  492300.00   13889.755374  -21950.645904    4242.354995     384.386537
   69  G01  2205  493200.00   13792.171944  -21241.980240    7073.894577     384.378686
   70  G01  2205  494100.00   13622.116168  -20229.962765    9779.968365     384.370820
   71  G01  2205  495000.00   13420.828055  -18920.604752   12312.213656     384.362978
   72  G01  2205  495900.00   13228.694014  -17329.574316   14625.278051     384.355134
   73  G01  2205  496800.00   13083.464059  -15481.750628   16677.727089     384.347270
   74  G01  2205  497700.00   13018.581653  -13410.400334   18432.873986     384.339389
   75  G01  2205  498600.00   13061.700771  -11156.009618   19859.508413     384.331474
   76  G01  2205  499500.00   13233.456233   -8764.821862   20932.504512     384.323516
   77  G01  2205  500400.00   13546.541363   -6287.144713   21633.292542     384.315633
   78  G01  2205  501300.00   14005.132248   -3775.500846   21950.183405     384.307789
   79  G01  2205  502200.00   14604.681159   -1282.703145   21878.540515     384.299944
   80  G01  2205  503100.00   15332.084294    1140.062817   21420.798696     384.292109
   81  G01  2205  504000.00   16166.211683    3445.068203   20586.334743     384.284358
   82  G01  2205  504900.00   17078.771118    5589.707494   19391.198681     384.276573
   83  G01  2205  505800.00   18035.463886    7537.936841   17857.718404     384.268782
   84  G01  2205  506700.00   18997.378776    9261.430845   16013.993136     384.260971
   85  G01  2205  507600.00   19922.562498   10740.418236   13893.293027     384.253179
   86  G01  2205  508500.00   20767.699552   11964.171720   11533.383103     384.245396
   87  G01  2205  509400.00   21489.832745   12931.142215    8975.789954     384.237661
   88  G01  2205  510300.00   22048.056590   13648.742084    6265.028868     384.229851
   89  G01  2205  511200.00   22405.119621   14132.795231    3447.808031     384.222028
