#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  R02  2205  432000.00   -6368.273092   24538.545099   -2473.001675     515.557892
    2  R02  2205  432900.00   -6133.750194   24064.189714   -5642.270551     515.558659
    3  R02  2205  433800.00   -5894.230349   23191.815321   -8701.384891     515.559412
    4  R02  2205  434700.00   -5704.574249   21937.448800  -11590.542575     515.560594
    5  R02  2205  435600.00   -5615.946546   20329.982132  -14253.230298     515.562631
    6  R02  2205  436500.00   -5673.413045   18410.089596  -16637.352718     515.563837
    7  R02  2205  437400.00   -5913.805076   16228.659475  -18696.273682     515.563766
    8  R02  2205  438300.00   -6363.944450   13844.806442  -20389.747055     515.564502
    9  R02  2205  439200.00   -7039.306618   11323.549143  -21684.717222     515.565421
   10  R02  2205  440100.00   -7943.180504    8733.251917  -22555.972481     515.565815
   11  R02  2205  441000.00   -9066.361612    6142.939685  -22986.637983     515.566715
   12  R02  2205  441900.00  -10387.391722    3619.600093  -22968.498654     515.568711
   13  R02  2205  442800.00  -11873.334640    1225.587108  -22502.146423     515.570554
   14  R02  2205  443700.00  -13481.054312    -983.764728  -21596.949974     515.572785
   15  R02  2205  444600.00  -15158.940007   -2962.215837  -20270.849108     515.573263
   16  R02  2205  445500.00  -16849.004372   -4674.301279  -18549.979466     515.574074
   17  R02  2205  446400.00  -18489.264491   -6096.546349  -16468.136805     515.575550
   18  R02  2205  447300.00  -20016.304510   -7218.170062  -14066.093199     515.576854
   19  R02  2205  448200.00  -21367.911254   -8041.250527  -11390.780298     515.577610
   20  R02  2205  449100.00  -22485.671741   -8580.349078   -8494.357207     515.579664
   21  R02  2205  450000.00  -23317.423841   -8861.612815   -5433.182527     515.579312
   22  R02  2205  450900.00  -23819.458087   -8921.396885   -2266.711586     515.580595
   23  R02  2205  451800.00  -23958.379733   -8804.467580     943.659063     515.582830
   24  R02  2205  452700.00  -23712.554815   -8561.864234    4135.777261     515.583446
   25  R02  2205  453600.00  -23073.081685   -8248.511472    7247.928291     515.584259
   26  R02  2205  454500.00  -22044.249379   -7920.682940   10220.013046     515.584384
   27  R02  2205  455400.00  -20643.465387   -7633.423031   12994.689772     515.585266
   28  R02  2205  456300.00  -18900.657131   -7438.034096   15518.459009     515.584937
   29  R02  2205  457200.00  -16857.172695   -7379.733340   17742.672736     515.586235
   30  R02  2205  458100.00  -14564.226399   -7495.576102   19624.450414     515.587844
   31  R02  2205  459000.00  -12080.952881   -7812.731071   21127.486399     515.588987
   32  R02  2205  459900.00   -9472.148735   -8347.178488   22222.735168     515.589101
   33  R02  2205  460800.00   -6805.793041   -9102.885224   22888.962770     515.589639
   34  R02  2205  461700.00   -4150.446801  -10071.491443   23113.155019     515.590875
