#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  R05  2205  432000.00   11684.576817  -12557.373181   18905.379107      91.170278
    2  R05  2205  432900.00   11176.322923  -10177.264787   20570.073654      91.171375
    3  R05  2205  433800.00   10825.959131   -7587.031337   21836.144244      91.172340
    4  R05  2205  434700.00   10662.329698   -4848.435491   22679.040972      91.173208
    5  R05  2205  435600.00   10702.982307   -2028.528341   23082.391022      91.173609
    6  R05  2205  436500.00   10953.374468     802.891709   23038.315756      91.174049
    7  R05  2205  437400.00   11406.602945    3575.931674   22547.586613      91.174244
    8  R05  2205  438300.00   12043.668059    6223.259895   21619.616649      91.174649
    9  R05  2205  439200.00   12834.262558    8682.656388   20272.287402      91.175554
   10  R05  2205  440100.00   13738.053043   10899.353017   18531.613584      91.176152
   11  R05  2205  441000.00   14706.401343   12828.067223   16431.251027      91.176503
   12  R05  2205  441900.00   15684.454700   14434.645352   14011.856166      91.177493
   13  R05  2205  442800.00   16613.517909   15697.247464   11320.308252      91.178144
   14  R05  2205  443700.00   17433.608284   16607.024278    8408.808248      91.178836
   15  R05  2205  444600.00   18086.086104   17168.257901    5333.871053      91.179302
   16  R05  2205  445500.00   18516.249448   17397.960362    2155.230075      91.179526
   17  R05  2205  446400.00   18675.783273   17324.946791   -1065.324677      91.180598
   18  R05  2205  447300.00   18524.958248   16988.422353   -4265.152156      91.181048
   19  R05  2205  448200.00   18034.485074   16436.142812   -7381.985424      91.181272
   20  R05  2205  449100.00   17186.944367   15722.226902  -10355.151691      91.181828
   21  R05  2205  450000.00   15977.730046   14904.713639  -13126.762474      91.182731
   22  R05  2205  450900.00   14415.464822   14042.968737  -15642.849660      91.183189
   23  R05  2205  451800.00   12521.868793   13195.050724  -17854.424379      91.183665
   24  R05  2205  452700.00   10331.085463   12415.149071  -19718.437307      91.184198
   25  R05  2205  453600.00    7888.492539   11751.203424  -21198.621135      91.184930
   26  R05  2205  454500.00    5249.046700   11242.805154  -22266.198560      91.185863
   27  R05  2205  455400.00    2475.231180   10919.470213  -22900.441996      91.186253
   28  R05  2205  456300.00    -365.308316   10799.356276  -23089.074335      91.187123
   29  R05  2205  457200.00   -3202.340905   10888.478155  -22828.503328      91.187591
   30  R05  2205  458100.00   -5965.733767   11180.454149  -22123.885518      91.188263
   31  R05  2205  459000.00   -8588.129856   11656.793505  -20989.018980      91.188847
   32  R05  2205  459900.00  -11007.509019   12287.712197  -19446.067455      91.189769
   33  R05  2205  460800.00  -13169.526566   13033.441946  -17525.121692      91.190535
   34  R05  2205  461700.00  -15029.532776   13845.976623  -15263.606943      91.189964
   35  R05  2205  462600.00  -16554.190337   14671.181766  -12705.548475      91.190900
