#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  G17  2205  432000.00   20557.840438  -11720.955804  -11684.773677     600.448370
    2  G17  2205  432900.00   19727.840834  -10424.971588  -14020.024233     600.452494
    3  G17  2205  433800.00   18821.682559   -8875.855253  -16108.218878     600.456960
    4  G17  2205  434700.00   17882.521114   -7086.453153  -17911.406468     600.461169
    5  G17  2205  435600.00   16951.948569   -5078.702752  -19396.544436     600.465685
    6  G17  2205  436500.00   16068.280243   -2883.026062  -20536.210577     600.469934
    7  G17  2205  437400.00   15264.972503    -537.363746  -21309.208964     600.473712
    8  G17  2205  438300.00   14569.243459    1914.114803  -21701.049424     600.478319
    9  G17  2205  439200.00   14000.960308    4422.573685  -21704.283520     600.482844
   10  G17  2205  440100.00   13571.845389    6936.279240  -21318.684518     600.487115
   11  G17  2205  441000.00   13285.038205    9402.498627  -20551.264124     600.491505
   12  G17  2205  441900.00   13135.033616   11769.444726  -19416.124667     600.496241
   13  G17  2205  442800.00   13107.998103   13988.181503  -17934.151327     600.500534
   14  G17  2205  443700.00   13182.447759   16014.406352  -16132.554745     600.504789
   15  G17  2205  444600.00   13330.254403   17810.032741  -14044.279424     600.509118
   16  G17  2205  445500.00   13517.931208   19344.507259  -11707.297536     600.513629
   17  G17  2205  446400.00   13708.137176   20595.809114   -9163.810753     600.517843
   18  G17  2205  447300.00   13861.331338   21551.096144   -6459.384531     600.522005
   19  G17  2205  448200.00   13937.502978   22206.978595   -3642.039766     600.526605
   20  G17  2205  449100.00   13897.903468   22569.419045    -761.326057     600.530598
   21  G17  2205  450000.00   13706.708164   22653.273049    2132.600846     600.535078
   22  G17  2205  450900.00   13332.542832   22481.499534    4989.877369     600.539400
   23  G17  2205  451800.00   12749.817546   22084.082120    7761.789120     600.543644
   24  G17  2205  452700.00   11939.821327   21496.712003   10401.572845     600.547921
   25  G17  2205  453600.00   10891.542193   20759.289696   12865.152827     600.552457
   26  G17  2205  454500.00    9602.189199   19914.306860   15111.804443     600.556436
   27  G17  2205  455400.00    8077.404898   19005.170769   17104.740325     600.560724
   28  G17  2205  456300.00    6331.167920   18074.533065   18811.616960     600.565002
   29  G17  2205  457200.00    4385.395893   17162.681545   20204.961413     600.569481
   30  G17  2205  458100.00    2269.268283   16306.049283   21262.519153     600.573426
   31  G17  2205  459000.00      18.296982   15535.889664   21967.524812     600.578171
   32  G17  2205  459900.00   -2326.820607   14877.159205   22308.898070     600.581789
   33  G17  2205  460800.00   -4721.525482   14347.642663   22281.366831     600.586681
   34  G17  2205  461700.00   -7118.853027   13957.347005   21885.519552     600.590920
   35  G17  2205  462600.00   -9470.972791   13708.182531   21127.788035     600.594856
   36  G17  2205  463500.00  -11730.761744   13593.940926   20020.361368     600.599453
   37  G17  2205  464400.00  -13853.359634   13600.571332   18581.031004     600.603563
   38  G17  2205  465300.00  -15797.655334   13706.746756   16832.966368     600.607954
   39  G17  2205  466200.00  -17527.654388   13884.704361   14804.419970     600.612290
   40  G17  2205  467100.00  -19013.680600   14101.334546   12528.360799     600.616365
   41  G17  2205  468000.00  -20233.368430   14319.485308   10042.034929     600.620647
   42  G17  2205  468900.00  -21172.408264   14499.440375    7386.452838     600.624895
   43  G17  2205  469800.00  -21825.013329   14600.522361    4605.803953     600.628973
   44  G17  2205  470700.00  -22194.085190   14582.765820    1746.800426     600.633323
   45  G17  2205  471600.00  -22291.064317   14408.600117   -1142.045852     600.636855
   46  G17  2205  472500.00  -22135.462966   14044.478761   -4011.206564     600.641459
   47  G17  2205  473400.00  -21754.089477   13462.390644   -6810.971367     600.645707
   48  G17  2205  474300.00  -21179.985454   12641.189968   -9492.321117     600.650126
   49  G17  2205  475200.00  -20451.109976   11567.685694  -12007.824545     600.654322
   50  G17  2205  476100.00  -19608.817050   10237.438391  -14312.540057     600.658221
   51  G17  2205  477000.00  -18696.183559    8655.222349  -16364.901817     600.662781
   52  G17  2205  477900.00  -17756.254028    6835.123594  -18127.567294     600.666846
   53  G17  2205  478800.00  -16830.274988    4800.259546  -19568.202452     600.671014
   54  G17  2205  479700.00  -15955.994957    2582.122888  -20660.180769     600.675532
   55  G17  2205  480600.00  -15166.105484     219.569827  -21383.173472     600.679660
   56  G17  2205  481500.00  -14486.894174   -2242.509641  -21723.610836     600.684000
   57  G17  2205  482400.00  -13937.172079   -4754.785714  -21674.998031     600.688288
   58  G17  2205  483300.00  -13527.525725   -7265.279548  -21238.073641     600.692560
   59  G17  2205  484200.00  -13259.928818   -9721.272957  -20420.804453     600.696848
   60  G17  2205  485100.00  -13127.731442  -12071.252949  -19238.215927     600.701450
   61  G17  2205  486000.00  -13116.026175  -14266.805292  -17712.063789     600.705763
   62  G17  2205  486900.00  -13202.372374  -16264.374281  -15870.357777     600.710338
   63  G17  2205  487800.00  -13357.842863  -18026.813273  -13746.753580     600.714750
   64  G17  2205  488700.00  -13548.342621  -19524.661808  -11379.833065     600.719034
   65  G17  2205  489600.00  -13736.137438  -20737.099392   -8812.295706     600.723078
   66  G17  2205  490500.00  -13881.522590  -21652.542306   -6090.085797     600.727514
   67  G17  2205  491400.00  -13944.557516  -22268.866990   -3261.480316     600.731417
   68  G17  2205  492300.00  -13886.792272  -22593.260636    -376.161538     600.736063
   69  G17  2205  493200.00  -13672.914845  -22641.715606    2515.703372     600.739750
   70  G17  2205  494100.00  -13272.254815  -22438.198495    5364.356063     600.744529
   71  G17  2205  495000.00  -12660.087599  -22013.536414    8121.297399     600.748584
   72  G17  2205  495900.00  -11818.694019  -21404.072197   10740.081202     600.752754
   73  G17  2205  496800.00  -10738.141453  -20650.146516   13177.041322     600.757197
   74  G17  2205  497700.00   -9416.764756  -19794.468434   15391.945105     600.761370
   75  G17  2205  498600.00   -7861.336920  -18880.436973   17348.569057     600.765908
   76  G17  2205  499500.00   -6086.930643  -17950.475037   19015.194822     600.769925
   77  G17  2205  500400.00   -4116.482354  -17044.433946   20365.025346     600.774550
   78  G17  2205  501300.00   -1980.079437  -16198.122169   21376.522354     600.778674
   79  G17  2205  502200.00     286.000504  -15442.005978   22033.667036     600.782871
   80  G17  2205  503100.00    2640.462749  -14800.122975   22326.146155     600.787502
   81  G17  2205  504000.00    5038.339771  -14289.241917   22249.465707     600.791345
   82  G17  2205  504900.00    7432.461285  -13918.294344   21804.993937     600.795783
   83  G17  2205  505800.00    9775.001449  -13688.095170   20999.934938     600.800232
   84  G17  2205  506700.00   12019.052646  -13591.360845   19847.233431     600.804588
   85  G17  2205  507600.00   14120.174489  -13613.025009   18365.410621     600.809177
   86  G17  2205  508500.00   16037.866996  -13730.842766   16578.330473     600.813015
   87  G17  2205  509400.00   17736.918457  -13916.265968   14514.895325     600.817207
   88  G17  2205  510300.00   19188.581292  -14135.563248   12208.669633     600.821812
   89  G17  2205  511200.00   20371.533271  -14351.150208    9697.430834     600.825992
   90  G17  2205  512100.00   21272.587019  -14523.087227    7022.646925     600.829995
   91  G17  2205  513000.00   21887.117581  -14610.695230    4228.881462     600.834528
   92  G17  2205  513900.00   22219.186196  -14574.233543    1363.128207     600.838527
   93  G17  2205  514800.00   22281.348152  -14376.579232   -1525.920260     600.843097
   94  G17  2205  515700.00   22094.143516  -13984.844263   -4388.663198     600.847498
   95  G17  2205  516600.00   21685.281440  -13371.865983   -7175.431990     600.851276
   96  G17  2205  517500.00   21088.541264  -12517.508078   -9837.367397     600.855198
   97  G17  2205  518400.00   20342.426142  -11409.713640  -12327.318027     600.859542
   98  G17  2205  519300.00   19488.617056  -10045.259250  -14600.741213     600.863858
   99  G17  2205  520200.00   18570.285652   -8430.169839  -16616.585455     600.868263
  100  G17  2205  521100.00   17630.333412   -6579.766390  -18338.131008     600.872803
  101  G17  2205  522000.00   16709.630467   -4518.334750  -19733.765033     600.876935
  102  G17  2205  522900.00   15845.330246   -2278.420300  -20777.667455     600.881487
  103  G17  2205  523800.00   15069.335034     100.228941  -21450.385171     600.885340
  104  G17  2205  524700.00   14406.982446    2572.030907  -21739.274893     600.889623
  105  G17  2205  525600.00   13876.013782    5087.194013  -21638.798639     600.893703
  106  G17  2205  526500.00   13485.872632    7593.528546  -21150.660712     600.898137
  107  G17  2205  527400.00   13237.366598   10038.365992  -20283.780492     600.902625
  108  G17  2205  528300.00   13122.707486   12370.501672  -19054.101300     600.906862
  109  G17  2205  529200.00   13125.926944   14542.075031  -17484.241513     600.911184
  110  G17  2205  530100.00   13223.646398   16510.305483  -15602.999707     600.915853
  111  G17  2205  531000.00   13386.163421   18239.009680  -13444.730460     600.920031
  112  G17  2205  531900.00   13578.802362   19699.837781  -11048.611366     600.924490
  113  G17  2205  532800.00   13763.465921   20873.180913   -8457.824475     600.928595
  114  G17  2205  533700.00   13900.316970   21748.718435   -5718.676850     600.932795
  115  G17  2205  534600.00   13949.516330   22325.590907   -2879.685081     600.937253
  116  G17  2205  535500.00   13872.942548   22612.201621       9.352372     600.941771
  117  G17  2205  536400.00   13635.823462   22625.665325    2898.273045     600.945682
  118  G17  2205  537300.00   13208.216079   22390.936705    5737.439250     600.950397
  119  G17  2205  538200.00   12566.280347   21939.662558    8478.581578     600.954032
  120  G17  2205  539100.00   11693.303040   21308.810375   11075.584247     600.958635
  121  G17  2205  540000.00   10580.439625   20539.131946   13485.202685     600.962630
  122  G17  2205  540900.00    9227.153888   19673.523774   15667.706828     600.967306
  123  G17  2205  541800.00    7641.346817   18755.346853   17587.446250     600.971402
  124  G17  2205  542700.00    5839.177377   17826.766813   19213.335509     600.975275
  125  G17  2205  543600.00    3844.588003   16927.172164   20519.259770     600.979772
  126  G17  2205  544500.00    1688.556733   16091.723490   21484.401963     600.983699
  127  G17  2205  545400.00    -591.894219   15350.080472   22093.493433     600.988367
  128  G17  2205  546300.00   -2954.897021   14725.346700   22336.990289     600.992194
  129  G17  2205  547200.00   -5355.102108   14233.264681   22211.177574     600.996858
  130  G17  2205  548100.00   -7745.161429   13881.685434   21718.202971     601.001327
  131  G17  2205  549000.00  -10077.282140   13670.328700   20866.041218     601.005346
  132  G17  2205  549900.00  -12304.799999   13590.841215   19668.389703     601.009775
  133  G17  2205  550800.00  -14383.721061   13627.151778   18144.495102     601.014196
  134  G17  2205  551700.00  -16274.180800   13756.113082   16318.910302     601.018176
  135  G17  2205  552600.00  -17941.771440   13948.411508   14221.180514     601.022353
  136  G17  2205  553500.00  -19358.691297   14169.717493   11885.457382     601.026723
  137  G17  2205  554400.00  -20504.674181   14382.040777    9350.040111     601.030834
  138  G17  2205  555300.00  -21367.662585   14545.247005    6656.843363     601.034942
  139  G17  2205  556200.00  -21944.195529   14618.685112    3850.792761     601.039478
  140  G17  2205  557100.00  -22239.490416   14562.868918     979.150511     601.043761
  141  G17  2205  558000.00  -22267.208164   14341.151799   -1909.224274     601.047779
  142  G17  2205  558900.00  -22048.901978   13921.330547   -4764.673399     601.051727
  143  G17  2205  559800.00  -21613.162104   13277.113980   -7537.585547     601.056021
  144  G17  2205  560700.00  -20994.481455   12389.393892  -10179.277298     601.060387
  145  G17  2205  561600.00  -20231.879535   11247.260781  -12642.893022     601.064329
  146  G17  2205  562500.00  -19367.333969    9848.714621  -14884.304631     601.068699
  147  G17  2205  563400.00  -18444.079519    8201.031686  -16862.989716     601.073041
  148  G17  2205  564300.00  -17504.842917    6320.761913  -18542.864917     601.077220
  149  G17  2205  565200.00  -16590.087499    4233.346902  -19893.050571     601.081540
  150  G17  2205  566100.00  -15736.343883    1972.365781  -20888.543001     601.085877
  151  G17  2205  567000.00  -14974.701305    -421.566130  -21510.772371     601.090012
  152  G17  2205  567900.00  -14329.528652   -2902.203762  -21748.026786     601.094593
  153  G17  2205  568800.00  -13817.484652   -5419.326142  -21595.727251     601.098876
  154  G17  2205  569700.00  -13446.863674   -7920.566995  -21056.543020     601.102874
  155  G17  2205  570600.00  -13217.307731  -10353.342178  -20140.342428     601.107390
  156  G17  2205  571500.00  -13119.897631  -12666.788892  -18863.980260     601.111512
  157  G17  2205  572400.00  -13137.617756  -14813.631218  -17250.928622     601.115742
  158  G17  2205  573300.00  -13246.170981  -16751.890714  -15330.763789     601.120423
  159  G17  2205  574200.00  -13415.103789  -18446.369303  -13138.526253     601.124375
  160  G17  2205  575100.00  -13609.187711  -19869.843853  -10713.974938     601.129197
  161  G17  2205  576000.00  -13789.992572  -21003.926743   -8100.759096     601.133021
  162  G17  2205  576900.00  -13917.580121  -21839.563360   -5345.532644     601.137281
  163  G17  2205  577800.00  -13952.243596  -22377.154703   -2497.035715     601.142128
  164  G17  2205  578700.00  -13856.219576  -22626.310182     394.832890     601.146126
  165  G17  2205  579600.00  -13595.302651  -22605.251235    3279.930728     601.150112
  166  G17  2205  580500.00  -13140.300539  -22339.899981    6108.755316     601.155000
  167  G17  2205  581400.00  -12468.276573  -21862.698222    8833.280542     601.159150
  168  G17  2205  582300.00  -11563.537308  -21211.210422   11407.733458     601.163660
  169  G17  2205  583200.00  -10418.334716  -20426.569882   13789.302278     601.168053
  170  G17  2205  584100.00   -9033.264321  -19551.830134   15938.769431     601.171814
  171  G17  2205  585000.00   -7417.352337  -18630.284013   17821.066119     601.176381
  172  G17  2205  585900.00   -5587.835851  -17703.811077   19405.747022     601.180773
  173  G17  2205  586800.00   -3569.650171  -16811.310516   20667.385396     601.184406
  174  G17  2205  587700.00   -1394.646391  -15987.271684   21585.889932     601.189353
  175  G17  2205  588600.00     899.430072  -15260.528221   22146.745404     601.193669
  176  G17  2205  589500.00    3270.162736  -14653.234768   22341.179315     601.197781
  177  G17  2205  590400.00    5671.846678  -14180.097618   22166.256594     601.202030
  178  G17  2205  591300.00    8056.984108  -13847.882592   21624.904039     601.206490
  179  G17  2205  592200.00   10377.843628  -13655.215016   20725.865542     601.210891
  180  G17  2205  593100.00   12588.032316  -13592.678106   19483.588519     601.214647
  181  G17  2205  594000.00   14644.029210  -13643.207287   17918.041293     601.219310
  182  G17  2205  594900.00   16506.629466  -13782.769253   16054.460633     601.223200
  183  G17  2205  595800.00   18142.250333  -13981.305785   13923.028329     601.227807
  184  G17  2205  596700.00   19524.053210  -14203.913820   11558.475595     601.232372
  185  G17  2205  597600.00   20632.840537  -14412.224971    8999.614447     601.236209
  186  G17  2205  598500.00   21457.692134  -14565.939992    6288.795875     601.240596
  187  G17  2205  599400.00   21996.312908  -14624.466739    3471.295886     601.244676
  188  G17  2205  600300.00   22255.072553  -14548.604374     594.632158     601.248755
  189  G17  2205  601200.00   22248.727958  -14302.212179   -2292.183789     601.253188
  190  G17  2205  602100.00   21999.830212  -13853.798915   -5139.451397     601.257213
  191  G17  2205  603000.00   21537.830253  -13177.968404   -7897.632448     601.261685
  192  G17  2205  603900.00   20897.909718  -12256.659413  -10518.235530     601.265644

