#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  R21  2205  432000.00   -7507.744429   -8383.786878   22890.028419    -293.379406
    2  R21  2205  432900.00   -4816.859414   -9327.154390   23245.138262    -293.381543
    3  R21  2205  433800.00   -2190.693828  -10478.685737   23148.706645    -293.384101
    4  R21  2205  434700.00     305.605135  -11808.115301   22602.533301    -293.387145
    5  R21  2205  435600.00    2613.531797  -13274.346218   21617.155469    -293.389660
    6  R21  2205  436500.00    4683.425498  -14827.090087   20211.649460    -293.392341
    7  R21  2205  437400.00    6476.299461  -16408.912244   18413.266193    -293.395176
    8  R21  2205  438300.00    7965.219310  -17957.597636   16256.907088    -293.397937
    9  R21  2205  439200.00    9136.174269  -19408.738542   13784.449831    -293.400138
   10  R21  2205  440100.00    9988.405208  -20698.435698   11043.936536    -293.403188
   11  R21  2205  441000.00   10534.176482  -21765.999146    8088.639724    -293.405918
   12  R21  2205  441900.00   10798.001969  -22556.534806    4976.024198    -293.408709
   13  R21  2205  442800.00   10815.358825  -23023.307226    1766.625187    -293.411548
   14  R21  2205  443700.00   10630.944258  -23129.778186   -1477.134909    -293.414291
   15  R21  2205  444600.00   10296.550111  -22851.234459   -4692.167427    -293.416980
   16  R21  2205  445500.00    9868.646288  -22175.935305   -7815.951361    -293.419526
   17  R21  2205  446400.00    9405.776624  -21105.730994  -10787.755407    -293.422183
   18  R21  2205  447300.00    8965.878304  -19656.125655  -13549.823496    -293.424982
   19  R21  2205  448200.00    8603.639220  -17855.781513  -16048.500091    -293.427562
   20  R21  2205  449100.00    8368.005964  -15745.485595  -18235.273109    -293.430252
   21  R21  2205  450000.00    8299.948133  -13376.622135  -20067.714106    -293.432928
   22  R21  2205  450900.00    8430.573570  -10809.214691  -21510.297787    -293.435567
   23  R21  2205  451800.00    8779.674084   -8109.619810  -22535.085479    -293.438280
   24  R21  2205  452700.00    9354.762790   -5347.968300  -23122.260095    -293.441006
   25  R21  2205  453600.00   10150.643397   -2595.460321  -23260.503040    -293.443795
