#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  R22  2205  432000.00  -20870.339979    -251.767625   14571.696677    -176.952296
    2  R22  2205  432900.00  -18971.882785    -748.843611   16960.648715    -176.954133
    3  R22  2205  433800.00  -16865.822799   -1497.685132   19018.267426    -176.955907
    4  R22  2205  434700.00  -14618.345213   -2509.823061   20704.580241    -176.958237
    5  R22  2205  435600.00  -12298.437192   -3783.915420   21986.946612    -176.961139
    6  R22  2205  436500.00   -9975.113668   -5305.597088   22840.681512    -176.964349
    7  R22  2205  437400.00   -7714.665909   -7047.891422   23249.515989    -176.966890
    8  R22  2205  438300.00   -5578.048653   -8972.164845   23205.887590    -176.969373
    9  R22  2205  439200.00   -3618.514561  -11029.582441   22711.057249    -176.972010
   10  R22  2205  440100.00   -1879.593219  -13163.001753   21775.052797    -176.973734
   11  R22  2205  441000.00    -393.496478  -15309.224009   20416.442676    -176.975821
   12  R22  2205  441900.00     819.986695  -17401.507714   18661.946555    -176.978719
   13  R22  2205  442800.00    1754.063595  -19372.239342   16545.892374    -176.981395
   14  R22  2205  443700.00    2414.959504  -21155.650080   14109.531937    -176.983427
   15  R22  2205  444600.00    2821.390746  -22690.466428   11400.229395    -176.985860
   16  R22  2205  445500.00    3003.514569  -23922.385824    8470.538895    -176.988921
   17  R22  2205  446400.00    3001.402537  -24806.276177    5377.189331    -176.991528
   18  R22  2205  447300.00    2863.103314  -25308.009941    2179.995411    -176.993937
   19  R22  2205  448200.00    2642.377037  -25405.858554   -1059.284736    -176.996069
   20  R22  2205  449100.00    2396.196475  -25091.391139   -4278.124557    -176.998690
   21  R22  2205  450000.00    2182.119204  -24369.841533   -7414.415454    -177.000949
   22  R22  2205  450900.00    2055.640102  -23259.929520  -10407.643430    -177.002796
   23  R22  2205  451800.00    2067.633719  -21793.143690  -13200.035056    -177.005196
   24  R22  2205  452700.00    2261.992527  -20012.515088  -15737.652562    -177.007602
   25  R22  2205  453600.00    2673.559118  -17970.931695  -17971.418732    -177.009968
   26  R22  2205  454500.00    3326.438484  -15729.061794  -19858.053432    -177.012161
   27  R22  2205  455400.00    4232.761331  -13352.970105  -21360.904956    -177.013631
   28  R22  2205  456300.00    5391.951364  -10911.523128  -22450.660964    -177.015672
   29  R22  2205  457200.00    6790.529284   -8473.688915  -23105.925583    -177.017659
   30  R22  2205  458100.00    8402.464584   -6105.841118  -23313.651150    -177.019422
   31  R22  2205  459000.00   10190.063976   -3869.177549  -23069.415255    -177.021750
   32  R22  2205  459900.00   12105.363237   -1817.359515  -22377.536092    -177.023984
   33  R22  2205  460800.00   14091.968199       5.530128  -21251.021688    -177.026060
   34  R22  2205  461700.00   16087.271484    1566.624600  -19711.351415    -177.028197
   35  R22  2205  462600.00   18024.955116    2845.436920  -17788.091224    -177.029518
   36  R22  2205  463500.00   19837.676091    3834.499353  -15518.347313    -177.031541
   37  R22  2205  464400.00   21459.823078    4539.449846  -12946.066357    -177.033390
   38  R22  2205  465300.00   22830.228065    4978.559949  -10121.193968    -177.034624
   39  R22  2205  466200.00   23894.717425    5181.722646   -7098.706527    -177.036707
   40  R22  2205  467100.00   24608.392593    5188.942026   -3937.534887    -177.038913
   41  R22  2205  468000.00   24937.541280    5048.388704    -699.401479    -177.040977
   42  R22  2205  468900.00   24861.095488    4814.104401    2552.405065    -177.043391
   43  R22  2205  469800.00   24371.571913    4543.454949    5754.291701    -177.045876
   44  R22  2205  470700.00   23475.452804    4294.442521    8843.631815    -177.047956
   45  R22  2205  471600.00   22192.989842    4122.994395   11760.017348    -177.049245
   46  R22  2205  472500.00   20557.439034    4080.346690   14446.464813    -177.051240
   47  R22  2205  473400.00   18613.759620    4210.637268   16850.549016    -177.053408
   48  R22  2205  474300.00   16416.833428    4548.812480   18925.440300    -177.056088
   49  R22  2205  475200.00   14029.281857    5118.938256   20630.823732    -177.058727
   50  R22  2205  476100.00   11518.974702    5932.987892   21933.681817    -177.061391
   51  R22  2205  477000.00    8956.337697    6990.157686   22808.925851    -177.063888
   52  R22  2205  477900.00    6411.573434    8276.738367   23239.864731    -177.065866
   53  R22  2205  478800.00    3951.912972    9766.546164   23218.503883    -177.068338
   54  R22  2205  479700.00    1639.013014   11421.893409   22745.670690    -177.070892
   55  R22  2205  480600.00    -473.393747   13195.055849   21830.966443    -177.072848
   56  R22  2205  481500.00   -2341.499192   15030.173256   20492.548228    -177.075510
   57  R22  2205  482400.00   -3932.990846   16865.502254   18756.747306    -177.077907
   58  R22  2205  483300.00   -5228.131582   18635.926240   16657.533407    -177.080174
   59  R22  2205  484200.00   -6220.306963   20275.617292   14235.836916    -177.082236
   60  R22  2205  485100.00   -6916.021434   21720.739361   11538.743194    -177.084816
   61  R22  2205  486000.00   -7334.347290   22912.081028    8618.575240    -177.087775
   62  R22  2205  486900.00   -7505.852712   23797.509561    5531.882519    -177.090398
   63  R22  2205  487800.00   -7471.056178   24334.145833    2338.355143    -177.091669
   64  R22  2205  488700.00   -7278.473579   24490.171384    -900.316429    -177.093766
   65  R22  2205  489600.00   -6982.340596   24246.194206   -4121.615323    -177.096010
   66  R22  2205  490500.00   -6640.105665   23596.117774   -7263.384604    -177.098505
   67  R22  2205  491400.00   -6309.798022   22547.478361  -10265.004913    -177.099844
   68  R22  2205  492300.00   -6047.379825   21121.236759  -13068.542444    -177.101840
   69  R22  2205  493200.00   -5904.191926   19351.032487  -15619.846992    -177.103467
   70  R22  2205  494100.00   -5924.599224   17281.930627  -17869.580718    -177.105269
   71  R22  2205  495000.00   -6143.933265   14968.711441  -19774.159402    -177.107442
   72  R22  2205  495900.00   -6586.817898   12473.771302  -21296.589272    -177.108895
   73  R22  2205  496800.00   -7265.948588    9864.719380  -22407.184128    -177.110756
   74  R22  2205  497700.00   -8181.377825    7211.766925  -23084.149216    -177.113329
