#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
  127  R13  2205  545400.00    6845.739928  -24551.329470   -1020.412150     -20.959623
  128  R13  2205  546300.00    6696.482330  -24514.059600    2184.807209     -20.959845
  129  R13  2205  547200.00    6476.644509  -24081.017560    5347.567079     -20.960663
  130  R13  2205  548100.00    6241.497300  -23253.003822    8406.382188     -20.961470
  131  R13  2205  549000.00    6045.574514  -22044.039456   11301.761178     -20.962199
  132  R13  2205  549900.00    5940.139090  -20480.895411   13977.369335     -20.963086
  133  R13  2205  550800.00    5970.793889  -18602.102846   16381.130790     -20.963675
  134  R13  2205  551700.00    6175.339311  -16456.485188   18466.248138     -20.964406
  135  R13  2205  552600.00    6581.969485  -14101.272789   20192.119068     -20.964957
  136  R13  2205  553500.00    7207.884475  -11599.878676   21525.131788     -20.965249
  137  R13  2205  554400.00    8058.378285   -9019.428149   22439.323471     -20.965299
  138  R13  2205  555300.00    9126.442286   -6428.145240   22916.888764     -20.965942
  139  R13  2205  556200.00   10392.901841   -3892.705022   22948.528398     -20.966660
  140  R13  2205  557100.00   11827.081312   -1475.662050   22533.631079     -20.967152
  141  R13  2205  558000.00   13387.970270     766.938072   21680.285151     -20.967214
  142  R13  2205  558900.00   15025.842471    2787.664807   20405.119788     -20.967944
  143  R13  2205  559800.00   16684.259972    4549.439258   18732.978843     -20.968608
  144  R13  2205  560700.00   18302.378384    6026.829540   16696.433726     -20.968993
  145  R13  2205  561600.00   19817.456433    7206.851987   14335.144887     -20.969653
  146  R13  2205  562500.00   21167.464220    8089.246023   11695.084515     -20.970160
  147  R13  2205  563400.00   22293.680326    8686.212828    8827.635869     -20.970412
  148  R13  2205  564300.00   23143.168287    9021.630539    5788.587190     -20.970763
  149  R13  2205  565200.00   23671.028039    9129.780872    2637.040337     -20.971527
  150  R13  2205  566100.00   23842.327480    9053.642669    -565.744019     -20.972316
  151  R13  2205  567000.00   23633.632892    8842.826070   -3757.541483     -20.973000
  152  R13  2205  567900.00   23034.073992    8551.236055   -6876.375499     -20.973646
  153  R13  2205  568800.00   22045.899144    8234.565299   -9861.721340     -20.974116
  154  R13  2205  569700.00   20684.497768    7947.723135  -12655.678894     -20.975026
  155  R13  2205  570600.00   18977.889426    7742.309788  -15204.091500     -20.975674
  156  R13  2205  571500.00   16965.701286    7664.242677  -17457.589437     -20.976158
  157  R13  2205  572400.00   14697.676944    7751.634864  -19372.538462     -20.977044
  158  R13  2205  573300.00   12231.778774    8033.014773  -20911.875870     -20.977393
  159  R13  2205  574200.00    9631.962583    8525.961801  -22045.818927     -20.978144
  160  R13  2205  575100.00    6965.716514    9236.214929  -22752.433018     -20.978897
  161  R13  2205  576000.00    4301.465515   10157.291703  -23018.049536     -20.979716
  162  R13  2205  576900.00    1705.947920   11270.633767  -22837.526232     -20.979757
  163  R13  2205  577800.00    -758.328406   12546.273401  -22214.345518     -20.980254
  164  R13  2205  578700.00   -3035.446332   13943.993997  -21160.548976     -20.980993
  165  R13  2205  579600.00   -5078.159644   15414.936995  -19696.509129     -20.981663
  166  R13  2205  580500.00   -6849.608134   16903.589322  -17850.542333     -20.981971
  167  R13  2205  581400.00   -8324.597451   18350.069403  -15658.369396     -20.982852
  168  R13  2205  582300.00   -9490.391380   19692.617215  -13162.433365     -20.983331
  169  R13  2205  583200.00  -10346.984191   20870.184978  -10411.086559     -20.983348
  170  R13  2205  584100.00  -10906.842195   21825.020412   -7457.661602     -20.983297
  171  R13  2205  585000.00  -11194.125666   22505.134321   -4359.443578     -20.984490
  172  R13  2205  585900.00  -11243.424075   22866.548575   -1176.562691     -20.985384
  173  R13  2205  586800.00  -11098.058064   22875.229347    2029.171401     -20.986198
  174  R13  2205  587700.00  -10808.020030   22508.623261    5195.470880     -20.986324
  175  R13  2205  588600.00  -10427.640598   21756.730611    8260.783065     -20.987033
  176  R13  2205  589500.00  -10013.080126   20622.669090   11165.491609     -20.987847
  177  R13  2205  590400.00   -9619.751933   19122.702931   13853.081602     -20.988217
  178  R13  2205  591300.00   -9299.787024   17285.734877   16271.245234     -20.988825
  179  R13  2205  592200.00   -9099.648423   15152.281112   18372.905882     -20.989263
  180  R13  2205  593100.00   -9057.996923   12772.971115   20117.140157     -20.990369
  181  R13  2205  594000.00   -9203.899398   10206.634453   21469.979551     -20.990653
  182  R13  2205  594900.00   -9555.456299    7518.053941   22405.075817     -20.990773
  183  R13  2205  595800.00  -10118.907139    4775.478560   22904.216988     -20.990734
  184  R13  2205  596700.00  -10888.252493    2047.999624   22957.683899     -20.991262
  185  R13  2205  597600.00  -11845.409149    -597.100686   22564.440289     -20.991763
  186  R13  2205  598500.00  -12960.892430   -3096.918190   21732.152759     -20.992030
  187  R13  2205  599400.00  -14194.997392   -5395.306296   20477.040231     -20.992472
  188  R13  2205  600300.00  -15499.429430   -7444.967623   18823.555843     -20.992652
  189  R13  2205  601200.00  -16819.315746   -9209.171143   16803.907509     -20.992844
  190  R13  2205  602100.00  -18095.512939  -10663.024080   14457.426552     -20.993360
  191  R13  2205  603000.00  -19267.113349  -11794.246619   11829.796885     -20.993392
  192  R13  2205  603900.00  -20274.044275  -12603.418411    8972.160010     -20.994026

