#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
   81  G05  2205  504000.00  -13016.001036   -8078.353982  -21861.893103     -78.418937
   82  G05  2205  504900.00  -11688.532626  -10149.838819  -21733.727174     -78.420105
   83  G05  2205  505800.00  -10487.507651  -12258.706505  -21236.734367     -78.421295
   84  G05  2205  506700.00   -9429.858030  -14360.138529  -20378.789888     -78.422331
   85  G05  2205  507600.00   -8524.708229  -16407.533430  -19173.863573     -78.423655
   86  G05  2205  508500.00   -7773.134124  -18354.129697  -17641.833288     -78.424864
   87  G05  2205  509400.00   -7168.234422  -20154.654109  -15808.201384     -78.426200
   88  G05  2205  510300.00   -6695.514871  -21766.934671  -13703.715112     -78.427240
   89  G05  2205  511200.00   -6333.573882  -23153.417326  -11363.893423     -78.428536
   90  G05  2205  512100.00   -6055.066573  -24282.527911   -8828.464354     -78.429693
   91  G05  2205  513000.00   -5827.913119  -25129.825325   -6140.719199     -78.430926
   92  G05  2205  513900.00   -5616.706949  -25678.898706   -3346.791809     -78.432466
   93  G05  2205  514800.00   -5384.269493  -25921.970378    -494.873555     -78.433391
   94  G05  2205  515700.00   -5093.291065  -25860.177128    2365.623252     -78.434552
   95  G05  2205  516600.00   -4707.992708  -25503.514826    5184.938712     -78.435976
   96  G05  2205  517500.00   -4195.741610  -24870.444843    7913.858831     -78.436838
   97  G05  2205  518400.00   -3528.553415  -23987.174653   10504.611174     -78.438071
   98  G05  2205  519300.00   -2684.418182  -22886.638983   12911.743912     -78.439495
   99  G05  2205  520200.00   -1648.393851  -21607.220500   15092.968702     -78.440850
  100  G05  2205  521100.00    -413.419344  -20191.261096   17009.949043     -78.442187
  101  G05  2205  522000.00    1019.188108  -18683.423667   18629.015804     -78.443777
  102  G05  2205  522900.00    2639.574077  -17128.971359   19921.793836     -78.445057
  103  G05  2205  523800.00    4429.534531  -15572.034920   20865.725530     -78.446461
  104  G05  2205  524700.00    6363.043154  -14053.939326   21444.479906     -78.447515
  105  G05  2205  525600.00    8407.097038  -12611.658170   21648.238845     -78.448932
  106  G05  2205  526500.00   10522.845923  -11276.458466   21473.855305     -78.450095
  107  G05  2205  527400.00   12666.958320  -10072.789995   20924.881701     -78.451251
  108  G05  2205  528300.00   14793.168229   -9017.462411   20011.469918     -78.453128
  109  G05  2205  529200.00   16853.939217   -8119.140733   18750.147486     -78.454323
  110  G05  2205  530100.00   18802.178509   -7378.176164   17163.477253     -78.455472
  111  G05  2205  531000.00   20592.932685   -6786.775063   15279.610299     -78.456730
