#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  R17  2205  432000.00    6003.051682    9044.320972  -23075.593108     517.595514
    2  R17  2205  432900.00    3313.424898   10020.033484  -23217.584572     517.598414
    3  R17  2205  433800.00     714.707334   11191.485231  -22908.467414     517.601305
    4  R17  2205  434700.00   -1730.211064   12524.901588  -22154.367137     517.604354
    5  R17  2205  435600.00   -3965.907137   13976.289637  -20970.043371     517.607043
    6  R17  2205  436500.00   -5946.485502   15493.221786  -19378.595463     517.610229
    7  R17  2205  437400.00   -7637.235208   17016.990191  -17411.007742     517.613154
    8  R17  2205  438300.00   -9015.814801   18485.041820  -15105.543510     517.616029
    9  R17  2205  439200.00  -10072.918306   19833.592309  -12506.999565     517.618919
   10  R17  2205  440100.00  -10812.396201   21000.309298   -9665.835677     517.621540
   11  R17  2205  441000.00  -11250.828153   21926.953070   -6637.195746     517.625025
   12  R17  2205  441900.00  -11416.567081   22561.863994   -3479.839482     517.627478
   13  R17  2205  442800.00  -11348.296089   22862.192684    -255.005165     517.630416
   14  R17  2205  443700.00  -11093.160078   22795.779466    2974.774605     517.633051
   15  R17  2205  444600.00  -10704.551526   22342.604338    6146.881345     517.636061
   16  R17  2205  445500.00  -10239.644244   21495.746554    9199.820037     517.639309
   17  R17  2205  446400.00   -9756.779363   20261.813361   12074.406153     517.642113
   18  R17  2205  447300.00   -9312.813813   18660.819535   14714.907641     517.645307
   19  R17  2205  448200.00   -8960.543008   16725.522148   17070.120112     517.648280
   20  R17  2205  449100.00   -8746.306218   14500.237607   19094.354874     517.651426
   21  R17  2205  450000.00   -8707.875376   12039.189343   20748.321179     517.654389
   22  R17  2205  450900.00   -8872.716238    9404.453920   21999.886123     517.657037
   23  R17  2205  451800.00   -9256.695282    6663.589826   22824.697928     517.659849
   24  R17  2205  452700.00   -9863.287204    3887.046261   23206.660825     517.662670
   25  R17  2205  453600.00  -10683.317164    1145.458325   23138.252439     517.665404
   26  R17  2205  454500.00  -11695.249694   -1493.060252   22620.677324     517.668728
   27  R17  2205  455400.00  -12866.013508   -3965.515431   21663.853214     517.671688
   28  R17  2205  456300.00  -14152.329061   -6216.415133   20286.229490     517.673936
   29  R17  2205  457200.00  -15502.484597   -8199.837034   18514.440426     517.676854
   30  R17  2205  458100.00  -16858.487431   -9881.096187   16382.798846     517.679642
   31  R17  2205  459000.00  -18158.501087  -11237.943203   13932.638903     517.682748
   32  R17  2205  459900.00  -19339.466448  -12261.243070   11211.519756     517.685730
   33  R17  2205  460800.00  -20339.796752  -12955.106304    8272.304877     517.688259
   34  R17  2205  461700.00  -21102.032619  -13336.467152    5172.134456     517.690586
   35  R17  2205  462600.00  -21575.344394  -13434.126928    1971.310881     517.693446
   36  R17  2205  463500.00  -21717.775211  -13287.303379   -1267.880617     517.696213
   37  R17  2205  464400.00  -21498.128776  -12943.748108   -4482.392458     517.698957
   38  R17  2205  465300.00  -20897.420856  -12457.512636   -7609.651527     517.701490
   39  R17  2205  466200.00  -19909.832117  -11886.458982  -10588.787080     517.704438
   40  R17  2205  467100.00  -18543.120972  -11289.621259  -13361.824613     517.707388
   41  R17  2205  468000.00  -16818.478120  -10724.531183  -15874.821353     517.710187
   42  R17  2205  468900.00  -14769.828737  -10244.622086  -18078.920545     517.712661
   43  R17  2205  469800.00  -12442.611347   -9896.822023  -19931.303530     517.715083
   44  R17  2205  470700.00   -9892.084551   -9719.438299  -21396.020984     517.717856
   45  R17  2205  471600.00   -7181.232676   -9740.423054  -22444.687462     517.720386
   46  R17  2205  472500.00   -4378.357936   -9976.093034  -23057.026291     517.723521
   47  R17  2205  473400.00   -1554.459570  -10430.357224  -23221.255031     517.726372
   48  R17  2205  474300.00    1219.491104  -11094.484408  -22934.304901     517.729172
   49  R17  2205  475200.00    3875.266807  -11947.419910  -22201.870775     517.732050
   50  R17  2205  476100.00    6349.979437  -12956.637692  -21038.291578     517.734857
