#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  R20  2205  432000.00   13473.854030  -12180.184938   17938.266969     -68.636011
    2  R20  2205  432900.00   15397.689713  -12978.238997   15693.139131     -68.636569
    3  R20  2205  433800.00   16981.906010  -13810.932733   13143.980965     -68.637295
    4  R20  2205  434700.00   18201.948972  -14619.482579   10340.218382     -68.637873
    5  R20  2205  435600.00   19046.610354  -15343.110089    7336.183081     -68.638273
    6  R20  2205  436500.00   19518.276892  -15921.727391    4190.066742     -68.640316
    7  R20  2205  437400.00   19632.624611  -16298.608758     962.801869     -68.640792
    8  R20  2205  438300.00   19417.771907  -16422.936453   -2283.109734     -68.641150
    9  R20  2205  439200.00   18912.927433  -16252.114075   -5484.798778     -68.642706
   10  R20  2205  440100.00   18166.589881  -15753.750270   -8580.237960     -68.643577
   11  R20  2205  441000.00   17234.375076  -14907.229115  -11509.436185     -68.644840
   12  R20  2205  441900.00   16176.561258  -13704.800454  -14215.594901     -68.645635
   13  R20  2205  442800.00   15055.455190  -12152.143275  -16646.204560     -68.645981
   14  R20  2205  443700.00   13932.689455  -10268.377219  -18754.060431     -68.646299
   15  R20  2205  444600.00   12866.563798   -8085.519775  -20498.178357     -68.646104
   16  R20  2205  445500.00   11909.541815   -5647.409806  -21844.592899     -68.645503
   17  R20  2205  446400.00   11106.007948   -3008.140095  -22767.022457     -68.646201
   18  R20  2205  447300.00   10490.379019    -230.062047  -23247.388313     -68.646074
   19  R20  2205  448200.00   10085.649989    2618.556469  -23276.177118     -68.646411
   20  R20  2205  449100.00    9902.435642    5466.124527  -22852.639148     -68.648179
   21  R20  2205  450000.00    9938.549368    8240.466390  -21984.817544     -68.647989
   22  R20  2205  450900.00   10179.137811   10871.591725  -20689.406857     -68.647747
   23  R20  2205  451800.00   10597.366844   13294.383070  -18991.442394     -68.648519
   24  R20  2205  452700.00   11155.631015   15451.088702  -16923.825130     -68.648971
   25  R20  2205  453600.00   11807.236293   17293.516702  -14526.690290     -68.650850
   26  R20  2205  454500.00   12498.485557   18784.838059  -11846.630965     -68.651285
   27  R20  2205  455400.00   13171.078719   19900.922784   -8935.791370     -68.652058
   28  R20  2205  456300.00   13764.725508   20631.152525   -5850.847279     -68.653253
   29  R20  2205  457200.00   14219.859376   20978.675324   -2651.893941     -68.654680
   30  R20  2205  458100.00   14480.336244   20960.091898     598.736030     -68.656315
   31  R20  2205  459000.00   14496.002189   20604.587272    3837.700481     -68.656544
   32  R20  2205  459900.00   14225.019603   19952.545388    7001.895849     -68.657452
   33  R20  2205  460800.00   13635.851741   19053.706609   10029.699665     -68.659218
   34  R20  2205  461700.00   12708.820329   17964.947591   12862.181728     -68.659869
   35  R20  2205  462600.00   11437.169382   16747.779062   15444.259063     -68.661101
   36  R20  2205  463500.00    9827.589738   15465.668798   17725.771331     -68.662026
   37  R20  2205  464400.00    7900.181996   14181.304100   19662.455333     -68.663406
   38  R20  2205  465300.00    5687.859499   12953.910084   21216.799800     -68.664366
   39  R20  2205  466200.00    3235.216714   11836.737021   22358.764437     -68.666129
   40  R20  2205  467100.00     596.910743   10874.822177   23066.350276     -68.667353
   41  R20  2205  468000.00   -2164.376158   10103.119320   23326.011556     -68.669478
   42  R20  2205  468900.00   -4980.308037    9545.073113   23132.902581     -68.669263
   43  R20  2205  469800.00   -7779.502207    9211.696522   22490.956177     -68.670267
   44  R20  2205  470700.00  -10490.263946    9101.188107   21412.793524     -68.670496
   45  R20  2205  471600.00  -13043.336302    9199.103448   19919.468097     -68.670627
   46  R20  2205  472500.00  -15374.552110    9479.071918   18040.049398     -68.670696
   47  R20  2205  473400.00  -17427.279642    9904.027460   15811.054878     -68.670558
   48  R20  2205  474300.00  -19154.561975   10427.900820   13275.741053     -68.671034
   49  R20  2205  475200.00  -20520.862845   10997.701716   10483.267312     -68.670796
   50  R20  2205  476100.00  -21503.347963   11555.903337    7487.748098     -68.670470
   51  R20  2205  477000.00  -22092.649893   12043.029111    4347.211227     -68.672122
   52  R20  2205  477900.00  -22293.085766   12400.333279    1122.481845     -68.672725
   53  R20  2205  478800.00  -22122.319701   12572.462876   -2123.987064     -68.674002
   54  R20  2205  479700.00  -21610.484588   12509.989401   -5329.315579     -68.676092
   55  R20  2205  480600.00  -20798.800367   12171.703766   -8431.406530     -68.676648
   56  R20  2205  481500.00  -19737.746749   11526.577882  -11370.141060     -68.677014
   57  R20  2205  482400.00  -18484.866471   10555.309765  -14088.537388     -68.677497
   58  R20  2205  483300.00  -17102.290781    9251.386310  -16533.850722     -68.678087
   59  R20  2205  484200.00  -15654.090589    7621.617916  -18658.593507     -68.678766
   60  R20  2205  485100.00  -14203.563556    5686.120753  -20421.456488     -68.678634
   61  R20  2205  486000.00  -12810.570304    3477.745368  -21788.112974     -68.677590
   62  R20  2205  486900.00  -11529.030954    1040.973217  -22731.890751     -68.678339
   63  R20  2205  487800.00  -10404.686693   -1569.675167  -23234.298505     -68.678746
   64  R20  2205  488700.00   -9473.220170   -4291.656362  -23285.396134     -68.679220
   65  R20  2205  489600.00   -8758.813776   -7056.762718  -22884.001142     -68.680020
   66  R20  2205  490500.00   -8273.206768   -9793.727111  -22037.726196     -68.680726
   67  R20  2205  491400.00   -8015.291497  -12430.966687  -20762.846016     -68.681925
   68  R20  2205  492300.00   -7971.266477  -14899.352207  -19083.994950     -68.682002
   69  R20  2205  493200.00   -8115.340634  -17134.887916  -17033.699833     -68.682423
   70  R20  2205  494100.00   -8410.959684  -19081.190004  -14651.756078     -68.684608
   71  R20  2205  495000.00   -8812.503285  -20691.659629  -11984.458195     -68.685204
   72  R20  2205  495900.00   -9267.381258  -21931.258875   -9083.699170     -68.686116
   73  R20  2205  496800.00   -9718.439808  -22777.814449   -6005.956120     -68.687048
   74  R20  2205  497700.00  -10106.574992  -23222.793800   -2811.182336     -68.687722
   75  R20  2205  498600.00  -10373.441416  -23271.520718     438.371855     -68.687738
   76  R20  2205  499500.00  -10464.139790  -22942.821446    3679.385210     -68.688907
   77  R20  2205  500400.00  -10329.767677  -22268.116836    6848.713288     -68.688673
   78  R20  2205  501300.00   -9929.723617  -21289.999862    9884.631847     -68.690194
   79  R20  2205  502200.00   -9233.665502  -20060.359928   12728.050185     -68.689500
   80  R20  2205  503100.00   -8223.039093  -18638.134724   15323.669480     -68.690895
   81  R20  2205  504000.00   -6892.111254  -17086.786062   17621.062686     -68.691083
   82  R20  2205  504900.00   -5248.463826  -15471.607528   19575.654540     -68.691044
   83  R20  2205  505800.00   -3312.927244  -13856.978364   21149.582715     -68.691986
   84  R20  2205  506700.00   -1118.956820  -12303.679625   22312.423940     -68.692967
   85  R20  2205  507600.00    1288.521903  -10866.385307   23041.771993     -68.694045
   86  R20  2205  508500.00    3854.750148   -9591.433043   23323.657610     -68.694241
   87  R20  2205  509400.00    6517.186787   -8514.966591   23152.803598     -68.695274
   88  R20  2205  510300.00    9207.887735   -7661.526225   22532.711631     -68.696752
   89  R20  2205  511200.00   11856.115231   -7043.144096   21475.580325     -68.695991
   90  R20  2205  512100.00   14391.069241   -6658.980347   20002.057213     -68.695835
   91  R20  2205  513000.00   16744.628519   -6495.513203   18140.830139     -68.696284
   92  R20  2205  513900.00   18853.988694   -6527.273316   15928.066352     -68.697446
   93  R20  2205  514800.00   20664.089200   -6718.090142   13406.710202     -68.698148
   94  R20  2205  515700.00   22129.729606   -7022.797043   10625.652788     -68.699632
   95  R20  2205  516600.00   23217.288722   -7389.322920    7638.789186     -68.700169
   96  R20  2205  517500.00   23905.976184   -7761.082232    4503.980894     -68.700217
   97  R20  2205  518400.00   24188.565416   -8079.562742    1281.942778     -68.711198
   98  R20  2205  519300.00   24071.578183   -8287.003498   -1964.923696     -68.712173
   99  R20  2205  520200.00   23574.913671   -8329.047564   -5173.731240     -68.712353
  100  R20  2205  521100.00   22730.937597   -8157.261996   -8282.315955     -68.713906
  101  R20  2205  522000.00   21583.069830   -7731.415962  -11230.434273     -68.714269
  102  R20  2205  522900.00   20183.928894   -7021.421984  -13960.924054     -68.714947
  103  R20  2205  523800.00   18593.110584   -6008.857707  -16420.807905     -68.716138
  104  R20  2205  524700.00   16874.693303   -4688.003255  -18562.317831     -68.716631
  105  R20  2205  525600.00   15094.573624   -3066.349048  -20343.821604     -68.716510
  106  R20  2205  526500.00   13317.742840   -1164.550923  -21730.633129     -68.717063
  107  R20  2205  527400.00   11605.617823     984.167798  -22695.691162     -68.717086
  108  R20  2205  528300.00   10013.537334    3335.144666  -23220.093083     -68.718046
  109  R20  2205  529200.00    8588.528219    5833.892233  -23293.473010     -68.718987
  110  R20  2205  530100.00    7367.434874    8418.132944  -22914.216307     -68.719506
  111  R20  2205  531000.00    6375.490442   11020.172011  -22089.505433     -68.720768
  112  R20  2205  531900.00    5625.389942   13569.511045  -20835.195152     -68.722074
  113  R20  2205  532800.00    5116.904688   15995.594635  -19175.518314     -68.723243
  114  R20  2205  533700.00    4837.054691   18230.575914  -17142.626647     -68.724326
  115  R20  2205  534600.00    4760.832229   20211.985724  -14775.974337     -68.726051
  116  R20  2205  535500.00    4852.446346   21885.193380  -12121.555442     -68.726148
  117  R20  2205  536400.00    5067.035693   23205.555292   -9231.009409     -68.726608
  118  R20  2205  537300.00    5352.776896   24140.160441   -6160.611955     -68.727727
  119  R20  2205  538200.00    5653.298387   24669.098516   -2970.171306     -68.729188
  120  R20  2205  539100.00    5910.296201   24786.196723     278.147887     -68.729293
  121  R20  2205  540000.00    6066.239323   24499.193870    3521.048863     -68.730833
  122  R20  2205  540900.00    6067.048100   23829.344557    6695.349930     -68.732129
  123  R20  2205  541800.00    5864.630388   22810.470707    9739.228648     -68.731337
  124  R20  2205  542700.00    5419.166252   21487.501485   12593.437224     -68.732347
  125  R20  2205  543600.00    4701.043067   19914.564500   15202.464155     -68.733338
  126  R20  2205  544500.00    3692.358107   18152.710195   17515.618561     -68.733640
  127  R20  2205  545400.00    2387.924487   16267.366663   19488.015656     -68.734808
  128  R20  2205  546300.00     795.737779   14325.633110   21081.444229     -68.734906
  129  R20  2205  547200.00   -1063.116338   12393.526391   22265.099830     -68.736093
  130  R20  2205  548100.00   -3155.109288   10533.296324   23016.170366     -68.735755
  131  R20  2205  549000.00   -5435.444275    8800.921827   23320.264012     -68.735820
  132  R20  2205  549900.00   -7849.709082    7243.891672   23171.672549     -68.736581
  133  R20  2205  550800.00  -10335.937949    5899.361059   22573.466451     -68.738029
  134  R20  2205  551700.00  -12826.996793    4792.759123   21537.421182     -68.738645
  135  R20  2205  552600.00  -15253.192950    3936.903337   20083.777181     -68.738617
  136  R20  2205  553500.00  -17545.001631    3331.655582   18240.838929     -68.739930
  137  R20  2205  554400.00  -19635.796720    2964.132109   16044.421253     -68.740186
  138  R20  2205  555300.00  -21464.473515    2809.456733   13537.153653     -68.739687
  139  R20  2205  556200.00  -22977.855557    2832.024194   10767.655896     -68.740466
  140  R20  2205  557100.00  -24132.786589    2987.219617    7789.600377     -68.741738
  141  R20  2205  558000.00  -24897.821623    3223.521193    4660.678814     -68.741980
  142  R20  2205  558900.00  -25254.447535    3484.897414    1441.492596     -68.742376
  143  R20  2205  559800.00  -25197.782957    3713.397988   -1805.612401     -68.741924
  144  R20  2205  560700.00  -24736.728630    3851.829493   -5017.744636     -68.741793
  145  R20  2205  561600.00  -23893.562042    3846.403262   -8132.676727     -68.742815
