#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
   96  G30  2205  517500.00   25538.934811    -714.584748   -7643.916870    -523.928760
   97  G30  2205  518400.00   26211.083094    -309.528350   -4976.137085    -523.929516
   98  G30  2205  519300.00   26599.336248      29.772190   -2223.855792    -523.931108
   99  G30  2205  520200.00   26692.892436     337.034057     566.146730    -523.932441
  100  G30  2205  521100.00   26489.103822     647.276746    3346.563723    -523.933880
  101  G30  2205  522000.00   25993.558021     995.296404    6070.329585    -523.935337
  102  G30  2205  522900.00   25219.865039    1414.153357    8691.378399    -523.936874
  103  G30  2205  523800.00   24189.158771    1933.728502   11165.383540    -523.938446
  104  G30  2205  524700.00   22929.331733    2579.401583   13450.469051    -523.940060
  105  G30  2205  525600.00   21474.031064    3370.899911   15507.883830    -523.941608
  106  G30  2205  526500.00   19861.451994    4321.360123   17302.630053    -523.943187
  107  G30  2205  527400.00   18132.972075    5436.638224   18804.037594    -523.944769
  108  G30  2205  528300.00   16331.675095    6714.894663   19986.276484    -523.946303
  109  G30  2205  529200.00   14500.817801    8146.471715   20828.799765    -523.947901
  110  G30  2205  530100.00   12682.294962    9714.070299   21316.709431    -523.949456
  111  G30  2205  531000.00   10915.158989   11393.222810   21441.038561    -523.951074
  112  G30  2205  531900.00    9234.249083   13153.047815   21198.943274    -523.952649
  113  G30  2205  532800.00    7668.981736   14957.261981   20593.798870    -523.954202
  114  G30  2205  533700.00    6242.349358   16765.414684   19635.195432    -523.955743
  115  G30  2205  534600.00    4970.166881   18534.301669   18338.829373    -523.957246
  116  G30  2205  535500.00    3860.597615   20219.506442   16726.288881    -523.958787
  117  G30  2205  536400.00    2913.979496   21777.011964   14824.733043    -523.960324
  118  G30  2205  537300.00    2122.961611   23164.821157   12666.466460    -523.961856
  119  G30  2205  538200.00    1472.948774   24344.522961   10288.413539    -523.963391
  120  G30  2205  539100.00     942.839496   25282.741425    7731.499154    -523.965022
  121  G30  2205  540000.00     506.030423   25952.408741    5039.944982    -523.966526
  122  G30  2205  540900.00     131.648822   26333.809152    2260.493397    -523.967917
  123  G30  2205  541800.00    -214.035511   26415.349275    -558.426737    -523.969672
  124  G30  2205  542700.00    -566.075832   26194.021102   -3367.575934    -523.971325
  125  G30  2205  543600.00    -959.254386   25675.536530   -6117.803460    -523.972933
  126  G30  2205  544500.00   -1426.494782   24874.126020   -8760.950926    -523.974501
  127  G30  2205  545400.00   -1997.347124   23812.008280  -11250.740259    -523.976119
  128  G30  2205  546300.00   -2696.609412   22518.552011  -13543.626439    -523.977711
  129  G30  2205  547200.00   -3543.143014   21029.164005  -15599.596181    -523.979312
  130  G30  2205  548100.00   -4548.931619   19383.949514  -17382.895281    -523.980968
  131  G30  2205  549000.00   -5718.422483   17626.200389  -18862.669408    -523.982584
  132  G30  2205  549900.00   -7048.176521   15800.773330  -20013.505619    -523.984189
  133  G30  2205  550800.00   -8526.840474   13952.424650  -20815.864746    -523.985744
  134  G30  2205  551700.00  -10135.440732   12124.168938  -21256.397806    -523.987289
  135  G30  2205  552600.00  -11847.985012   10355.727019  -21328.142627    -523.988842
  136  G30  2205  553500.00  -13632.345592    8682.123872  -21030.599865    -523.990408
  137  G30  2205  554400.00  -15451.386794    7132.489989  -20369.690315    -523.991912
  138  G30  2205  555300.00  -17264.290210    5729.110419  -19357.597898    -523.993464
  139  G30  2205  556200.00  -19028.024119    4486.755078  -18012.504828    -523.995005
  140  G30  2205  557100.00  -20698.898928    3412.312129  -16358.227216    -523.996582
  141  G30  2205  558000.00  -22234.148180    2504.734098  -14423.760726    -523.998143
  142  G30  2205  558900.00  -23593.474844    1755.294197  -12242.746929    -523.999686
  143  G30  2205  559800.00  -24740.505002    1148.138693   -9852.871629    -524.001248
  144  G30  2205  560700.00  -25644.095507     661.110356   -7295.206841    -524.002740
  145  G30  2205  561600.00  -26279.448536     266.808518   -4613.508199    -524.004272
  146  G30  2205  562500.00  -26628.993729     -66.156790   -1853.479494    -524.005658
  147  G30  2205  563400.00  -26683.007296    -371.765443     937.984262    -524.007088
  148  G30  2205  564300.00  -26439.947685    -685.095965    3713.564122    -524.008508
  149  G30  2205  565200.00  -25906.497226   -1040.798364    6426.284234    -524.010016
  150  G30  2205  566100.00  -25097.309969   -1471.587721    9030.268398    -524.011614
  151  G30  2205  567000.00  -24034.476005   -2006.813968   11481.476423    -524.013313
  152  G30  2205  567900.00  -22746.722295   -2671.160374   13738.411015    -524.014919
  153  G30  2205  568800.00  -21268.379177   -3483.518572   15762.786301    -524.016510
  154  G30  2205  569700.00  -19638.149808   -4456.081810   17520.149470    -524.018112
  155  G30  2205  570600.00  -17897.726641   -5593.690591   18980.447326    -524.019695
  156  G30  2205  571500.00  -16090.304551   -6893.456208   20118.529843    -524.021290
  157  G30  2205  572400.00  -14259.044125   -8344.678136   20914.583140    -524.022918
  158  G30  2205  573300.00  -12445.540855   -9929.061004   21354.484605    -524.024514
  159  G30  2205  574200.00  -10688.356392  -11621.226272   21430.073349    -524.026140
  160  G30  2205  575100.00   -9021.666488  -13389.503061   21139.329708    -524.027693
  161  G30  2205  576000.00   -7474.076908  -15196.972128   20486.458266    -524.029260
  162  G30  2205  576900.00   -6067.653238  -17002.727149   19481.869805    -524.030834
  163  G30  2205  577800.00   -4817.203379  -18763.308599   18142.058863    -524.032386
  164  G30  2205  578700.00   -3729.842731  -20434.257968   16489.375062    -524.033910
  165  G30  2205  579600.00   -2804.861749  -21971.734233   14551.688232    -524.035488
  166  G30  2205  580500.00   -2033.904187  -23334.130724   12361.949452    -524.037007
  167  G30  2205  581400.00   -1401.452131  -24483.629070    9957.652510    -524.038541
  168  G30  2205  582300.00    -885.601519  -25387.628029    7380.202814    -524.040084
  169  G30  2205  583200.00    -459.099613  -26019.988741    4674.203389    -524.041649
  170  G30  2205  584100.00     -90.604566  -26362.044386    1886.670209    -524.043199
  171  G30  2205  585000.00     253.882782  -26403.331046    -933.808541    -524.044905
  172  G30  2205  585900.00     609.472725  -26142.007674   -3737.952545    -524.046513
  173  G30  2205  586800.00    1010.789597  -25584.945769   -6476.690457    -524.048118
  174  G30  2205  587700.00    1490.390056  -24747.483251   -9102.062607    -524.049654
  175  G30  2205  588600.00    2077.262857  -23652.851358  -11568.105479    -524.051284
  176  G30  2205  589500.00    2795.473051  -22331.297443  -13831.698372    -524.052901
  177  G30  2205  590400.00    3663.007425  -20818.939606  -15853.353631    -524.054542
  178  G30  2205  591300.00    4690.869297  -19156.400538  -17597.933364    -524.056156
  179  G30  2205  592200.00    5882.459923  -17387.277122  -19035.277755    -524.057788
  180  G30  2205  593100.00    7233.271337  -15556.508885  -20140.732612    -524.059427
  181  G30  2205  594000.00    8730.902015  -13708.711995  -20895.566677    -524.061025
  182  G30  2205  594900.00   10355.393137  -11886.546122  -21287.272268    -524.062585
  183  G30  2205  595800.00   12079.869884  -10129.179057  -21309.745843    -524.064152
  184  G30  2205  596700.00   13871.459911   -8470.908960  -20963.348037    -524.065745
  185  G30  2205  597600.00   15692.450328   -6939.996559  -20254.845424    -524.067351
  186  G30  2205  598500.00   17501.635591   -5557.750214  -19197.238695    -524.068855
  187  G30  2205  599400.00   19255.802004   -4337.895892  -17809.484005    -524.070396
  188  G30  2205  600300.00   20911.290190   -3286.252241  -16116.115956    -524.071923
  189  G30  2205  601200.00   22425.574962   -2400.718772  -14146.782001    -524.073452
  190  G30  2205  602100.00   23758.802492   -1671.573028  -11935.699000    -524.074979
  191  G30  2205  603000.00   24875.227396   -1082.061057   -9521.043316    -524.076537
  192  G30  2205  603900.00   25744.497019    -609.254871   -6944.286122    -524.077924

