#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  G22  2205  432000.00  -18871.406117   18326.567471   -2446.230758     243.467593
    2  G22  2205  432900.00  -18759.745857   17779.704040   -5268.295264     243.473162
    3  G22  2205  433800.00  -18487.842682   16971.377568   -7997.760454     243.478545
    4  G22  2205  434700.00  -18092.881925   15892.424909  -10586.069520     243.483845
    5  G22  2205  435600.00  -17614.495137   14542.607948  -12986.832806     243.489082
    6  G22  2205  436500.00  -17093.074805   12930.878607  -15156.755615     243.494713
    7  G22  2205  437400.00  -16568.048939   11075.272622  -17056.523745     243.500040
    8  G22  2205  438300.00  -16076.190558    9002.428892  -18651.621173     243.505527
    9  G22  2205  439200.00  -15650.037466    6746.748894  -19913.055201     243.511098
   10  G22  2205  440100.00  -15316.493984    4349.228232  -20817.966632     243.516233
   11  G22  2205  441000.00  -15095.678665    1856.008706  -21350.105990     243.521790
   12  G22  2205  441900.00  -15000.070644    -683.286672  -21500.161296     243.527037
   13  G22  2205  442800.00  -15033.993015   -3217.362626  -21265.928197     243.532431
   14  G22  2205  443700.00  -15193.455186   -5695.124596  -20652.318985     243.537941
   15  G22  2205  444600.00  -15466.358733   -8067.533514  -19671.212827     243.543371
   16  G22  2205  445500.00  -15833.053839  -10289.362132  -18341.155029     243.548788
   17  G22  2205  446400.00  -16267.217164  -12320.778908  -16686.918046     243.554234
   18  G22  2205  447300.00  -16737.007699  -14128.695286  -14738.940922     243.559708
   19  G22  2205  448200.00  -17206.445791  -15687.824880  -12532.666793     243.564889
   20  G22  2205  449100.00  -17636.952274  -16981.417667  -10107.799879     243.570429
   21  G22  2205  450000.00  -17988.980005  -18001.647863   -7507.504024     243.575706
   22  G22  2205  450900.00  -18223.668806  -18749.649753   -4777.564517     243.581088
   23  G22  2205  451800.00  -18304.456792  -19235.210559   -1965.533636     243.586280
   24  G22  2205  452700.00  -18198.585762  -19476.142833     880.121547     243.591715
   25  G22  2205  453600.00  -17878.445329  -19497.370291    3710.852962     243.597172
   26  G22  2205  454500.00  -17322.709104  -19329.770292    6478.833456     243.602803
   27  G22  2205  455400.00  -16517.226074  -19008.822993    9137.716011     243.607985
   28  G22  2205  456300.00  -15455.640635  -18573.121823   11643.342038     243.613659
   29  G22  2205  457200.00  -14139.725313  -18062.802229   13954.392858     243.619052
   30  G22  2205  458100.00  -12579.420417  -17517.946033   16032.980403     243.624534
   31  G22  2205  459000.00  -10792.584665  -16977.017281   17845.174806     243.630028
   32  G22  2205  459900.00   -8804.469817  -16475.382604   19361.467652     243.635513
   33  G22  2205  460800.00   -6646.940519  -16043.964873   20557.170390     243.640795
   34  G22  2205  461700.00   -4357.467796  -15708.073781   21412.747762     243.646289
   35  G22  2205  462600.00   -1977.930869  -15486.450851   21914.086065     243.651594
   36  G22  2205  463500.00     446.732763  -15390.559647   22052.695797     243.657284
   37  G22  2205  464400.00    2869.984793  -15424.144560   21825.847729     243.662667
   38  G22  2205  465300.00    5245.203718  -15583.073673   21236.640815     243.668248
   39  G22  2205  466200.00    7527.213031  -15855.472935   20293.999737     243.673716
   40  G22  2205  467100.00    9673.769385  -16222.150171   19012.599226     243.679050
   41  G22  2205  468000.00   11646.960303  -16657.298559   17412.711945     243.684452
   42  G22  2205  468900.00   13414.462474  -17129.460120   15519.976462     243.690003
   43  G22  2205  469800.00   14950.614581  -17602.720689   13365.082090     243.695399
   44  G22  2205  470700.00   16237.263025  -18038.099019   10983.367931     243.700815
   45  G22  2205  471600.00   17264.344979  -18395.084345    8414.334618     243.706056
   46  G22  2205  472500.00   18030.180904  -18633.269304    5701.068905     243.711564
   47  G22  2205  473400.00   18541.458006  -18714.018966    2889.583483     243.716955
   48  G22  2205  474300.00   18812.896941  -18602.112317      28.077157     243.722241
   49  G22  2205  475200.00   18866.606161  -18267.290342   -2833.876293     243.727916
   50  G22  2205  476100.00   18731.141144  -17685.645287   -5646.198789     243.733156
   51  G22  2205  477000.00   18440.299008  -16840.789090   -8359.222810     243.738301
   52  G22  2205  477900.00   18031.691748  -15724.745535  -10924.631667     243.743976
   53  G22  2205  478800.00   17545.153056  -14338.520464  -13296.403441     243.749165
