#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  G20  2205  432000.00    2877.700967  -19765.128026   17619.864429     515.826256
    2  G20  2205  432900.00    4158.178242  -18097.469668   19074.197921     515.826139
    3  G20  2205  433800.00    5608.028332  -16377.423556   20202.506907     515.825947
    4  G20  2205  434700.00    7212.582012  -14647.846520   20984.917051     515.825430
    5  G20  2205  435600.00    8949.595076  -12949.367354   21407.384858     515.825650
    6  G20  2205  436500.00   10789.906155  -11318.926318   21461.977784     515.825573
    7  G20  2205  437400.00   12698.372077   -9788.458684   21147.055370     515.825118
    8  G20  2205  438300.00   14635.048475   -8383.773897   20467.345378     515.824973
    9  G20  2205  439200.00   16556.573303   -7123.675276   19433.910339     515.824969
   10  G20  2205  440100.00   18417.702179   -6019.356525   18064.001754     515.824368
   11  G20  2205  441000.00   20172.937512   -5074.101031   16380.801244     515.824735
   12  G20  2205  441900.00   21778.188487   -4283.298230   14413.050282     515.824350
   13  G20  2205  442800.00   23192.396651   -3634.778747   12194.572654     515.823828
   14  G20  2205  443700.00   24379.062060   -3109.456977    9763.696466     515.823914
   15  G20  2205  444600.00   25307.608083   -2682.256941    7162.585145     515.823756
   16  G20  2205  445500.00   25954.528721   -2323.285126    4436.489487     515.822859
   17  G20  2205  446400.00   26304.270777   -1999.203284    1632.935116     515.823194
   18  G20  2205  447300.00   26349.813850   -1674.745284   -1199.138249     515.822821
   19  G20  2205  448200.00   26092.923621   -1314.315673   -4010.267806     515.822506
   20  G20  2205  449100.00   25544.067591    -883.603848   -6751.370039     515.822813
   21  G20  2205  450000.00   24721.996698    -351.146977   -9374.635164     515.823026
   22  G20  2205  450900.00   23653.010337     310.222987  -11834.394584     515.822551
   23  G20  2205  451800.00   22369.935587    1122.107719  -14087.943199     515.822466
   24  G20  2205  452700.00   20910.863254    2099.498168  -16096.299818     515.821823
   25  G20  2205  453600.00   19317.693079    3249.999328  -17824.890859     515.822470
   26  G20  2205  454500.00   17634.547812    4573.354401  -19244.144782     515.821911
   27  G20  2205  455400.00   15906.120410    6061.285945  -20329.987280     515.821677
   28  G20  2205  456300.00   14176.020428    7697.658410  -21064.229856     515.821293
   29  G20  2205  457200.00   12485.184565    9458.953441  -21434.847157     515.821457
   30  G20  2205  458100.00   10870.412674   11315.036955  -21436.140918     515.821395
   31  G20  2205  459000.00    9363.084455   13230.185837  -21068.790852     515.821054
   32  G20  2205  459900.00    7988.103986   15164.332522  -20339.794878     515.821028
   33  G20  2205  460800.00    6763.109589   17074.478023  -19262.303031     515.821366
   34  G20  2205  461700.00    5697.975729   18916.218367  -17855.350901     515.821077
   35  G20  2205  462600.00    4794.622160   20645.326032  -16143.499789     515.820798
   36  G20  2205  463500.00    4047.133842   22219.326792  -14156.391747     515.820936
   37  G20  2205  464400.00    3442.183592   23599.013416  -11928.228461     515.820669
   38  G20  2205  465300.00    2959.738530   24749.840714   -9497.183486     515.820466
   39  G20  2205  466200.00    2574.021272   25643.151370   -6904.757736     515.820325
   40  G20  2205  467100.00    2254.688034   26257.188598   -4195.088405     515.820076
   41  G20  2205  468000.00    1968.178354   26577.859609   -1414.221610     515.819963
   42  G20  2205  468900.00    1679.185410   26599.223017    1390.640817     515.819847
   43  G20  2205  469800.00    1352.191885   26323.683157    4171.909971     515.819746
   44  G20  2205  470700.00     953.014205   25761.884731    6882.383515     515.819407
   45  G20  2205  471600.00     450.297764   24932.311760    9476.013880     515.818783
   46  G20  2205  472500.00    -183.092557   23860.605245   11908.660632     515.818855
   47  G20  2205  473400.00    -968.838733   22578.623948   14138.816660     515.818747
   48  G20  2205  474300.00   -1922.139600   21123.281914   16128.297870     515.818733
   49  G20  2205  475200.00   -3050.924387   19535.204524   17842.886217     515.818433
   50  G20  2205  476100.00   -4355.341223   17857.251742   19252.916048     515.818377
   51  G20  2205  477000.00   -5827.542442   16132.962471   20333.793988     515.818228
   52  G20  2205  477900.00   -7451.777906   14404.977438   21066.443001     515.817862
   53  G20  2205  478800.00   -9204.796373   12713.499566   21437.661783     515.817876
   54  G20  2205  479700.00  -11056.543435   11094.850202   21440.391386     515.817842
   55  G20  2205  480600.00  -12971.133130    9580.176885   21073.881984     515.816627
   56  G20  2205  481500.00  -14908.059516    8194.363409   20343.753887     515.817570
   57  G20  2205  482400.00  -16823.604533    6955.186032   19261.948494     515.816985
