#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  R03  2205  432000.00    2653.121136   20974.773311   14282.492057      54.937455
    2  R03  2205  432900.00    2504.469974   22564.537767   11626.054784      54.937999
    3  R03  2205  433800.00    2505.013489   23822.144201    8743.749090      54.938697
    4  R03  2205  434700.00    2608.667907   24711.538008    5691.420741      54.939460
    5  R03  2205  435600.00    2763.833216   25208.645973    2528.328661      54.940166
    6  R03  2205  436500.00    2915.811663   25302.337809    -684.004779      54.940494
    7  R03  2205  437400.00    3009.369060   24994.863177   -3882.996578      54.941376
    8  R03  2205  438300.00    2991.329278   24301.743205   -7006.234884      54.942227
    9  R03  2205  439200.00    2813.089940   23251.118837   -9992.714329      54.942730
   10  R03  2205  440100.00    2432.950009   21882.581797  -12784.048873      54.942792
   11  R03  2205  441000.00    1818.147453   20245.536612  -15325.636232      54.942887
   12  R03  2205  441900.00     946.517371   18397.162682  -17567.748770      54.943083
   13  R03  2205  442800.00    -192.302774   16400.063048  -19466.527254      54.943200
   14  R03  2205  443700.00   -1596.174541   14319.700240  -20984.856068      54.943997
   15  R03  2205  444600.00   -3250.298148   12221.728909  -22093.101226      54.944473
   16  R03  2205  445500.00   -5127.598503   10169.339267  -22769.695743      54.945308
   17  R03  2205  446400.00   -7189.641973    8220.724628  -23001.560484      54.946324
   18  R03  2205  447300.00   -9388.045195    6426.780558  -22784.352405      54.946472
   19  R03  2205  448200.00  -11666.315983    4829.132665  -22122.535988      54.947396
   20  R03  2205  449100.00  -13962.047975    3458.575388  -21029.277580      54.948336
   21  R03  2205  450000.00  -16209.375648    2333.985986  -19526.166131      54.948696
   22  R03  2205  450900.00  -18341.585615    1461.757162  -17642.767482      54.949476
   23  R03  2205  451800.00  -20293.773865     835.769289  -15416.022677      54.950444
   24  R03  2205  452700.00  -22005.437211     437.900044  -12889.503907      54.951163
   25  R03  2205  453600.00  -23422.890575     239.046450  -10112.544326      54.951538
   26  R03  2205  454500.00  -24501.409706     200.612769   -7139.260301      54.952738
   27  R03  2205  455400.00  -25207.011054     276.398384   -4027.486476      54.953492
   28  R03  2205  456300.00  -25517.796295     414.803465    -837.645371      54.954499
   29  R03  2205  457200.00  -25424.807604     561.257507    2368.425898      54.955105
   30  R03  2205  458100.00  -24932.360462     660.767256    5528.668884      54.955939
   31  R03  2205  459000.00  -24057.842592     660.476337    8581.994240      54.957132
   32  R03  2205  459900.00  -22830.989637     512.129195   11469.447145      54.957773
