#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
   70  G12  2205  494100.00  -22649.933906    9958.421597   -9751.844153    -200.808204
   71  G12  2205  495000.00  -23606.312301    9905.338176   -7092.983815    -200.813882
   72  G12  2205  495900.00  -24266.051234    9830.497529   -4312.132124    -200.818923
   73  G12  2205  496800.00  -24624.605743    9694.992559   -1456.872692    -200.824166
   74  G12  2205  497700.00  -24686.358180    9460.711519    1423.592665    -200.829381
   75  G12  2205  498600.00  -24464.425138    9092.018214    4279.292910    -200.834560
   76  G12  2205  499500.00  -23980.129911    8557.359079    7060.373489    -200.839730
   77  G12  2205  500400.00  -23262.155826    7830.730124    9718.002042    -200.845020
   78  G12  2205  501300.00  -22345.409608    6892.940646   12205.275353    -200.849918
   79  G12  2205  502200.00  -21269.637043    5732.617456   14478.107385    -200.855125
   80  G12  2205  503100.00  -20077.844939    4346.903252   16496.077410    -200.860396
   81  G12  2205  504000.00  -18814.593014    2741.815061   18223.217251    -200.865553
   82  G12  2205  504900.00  -17524.226237     932.243124   19628.717468    -200.870852
   83  G12  2205  505800.00  -16249.121838   -1058.413739   20687.534010    -200.876029
   84  G12  2205  506700.00  -15028.025322   -3198.963963   21380.879329    -200.880773
   85  G12  2205  507600.00  -13894.546369   -5451.462123   21696.585172    -200.886080
   86  G12  2205  508500.00  -12875.878483   -7772.528039   21629.327973    -200.891443
   87  G12  2205  509400.00  -11991.796158  -10114.890735   21180.711936    -200.896753
   88  G12  2205  510300.00  -11253.970589  -12429.092022   20359.209094    -200.901704
   89  G12  2205  511200.00  -10665.630436  -14665.277873   19179.959884    -200.906881
   90  G12  2205  512100.00  -10221.578481  -16775.002701   17664.441662    -200.912281
   91  G12  2205  513000.00   -9908.559283  -18712.972187   15840.016066    -200.917386
   92  G12  2205  513900.00   -9705.957720  -20438.654275   13739.368999    -200.922354
   93  G12  2205  514800.00   -9586.794595  -21917.695066   11399.859197    -200.928065
   94  G12  2205  515700.00   -9518.973697  -23123.085992    8862.792768    -200.933117
   95  G12  2205  516600.00   -9466.725455  -24036.040321    6172.641823    -200.938245
   96  G12  2205  517500.00   -9392.185817  -24646.550026    3376.225305    -200.943529
   97  G12  2205  518400.00   -9257.045323  -24953.607562     521.869506    -200.948721
   98  G12  2205  519300.00   -9024.202566  -24965.090865   -2341.434961    -200.953997
   99  G12  2205  520200.00   -8659.358120  -24697.322323   -5164.865582    -200.959163
