#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  G15  2205  432000.00   -2417.430957  -20681.915080  -16720.774722     -68.889039
    2  G15  2205  432900.00   -1374.841385  -22117.739786  -14820.275911     -68.886353
    3  G15  2205  433800.00    -493.303410  -23398.285033  -12667.588141     -68.883660
    4  G15  2205  434700.00     238.965392  -24484.695239  -10298.188428     -68.881090
    5  G15  2205  435600.00     840.345612  -25342.310469   -7751.650691     -68.878667
    6  G15  2205  436500.00    1334.974506  -25942.017379   -5071.052166     -68.876150
    7  G15  2205  437400.00    1751.661227  -26261.422986   -2302.289482     -68.873312
    8  G15  2205  438300.00    2122.595316  -26285.798974     506.688771     -68.871010
    9  G15  2205  439200.00    2481.895528  -26008.751008    3306.722379     -68.868422
   10  G15  2205  440100.00    2864.055342  -25432.576926    6048.338180     -68.865927
   11  G15  2205  441000.00    3302.348774  -24568.289695    8682.688662     -68.863174
   12  G15  2205  441900.00    3827.264728  -23435.295038   11162.508607     -68.860429
   13  G15  2205  442800.00    4465.039520  -22060.729279   13443.065173     -68.857993
   14  G15  2205  443700.00    5236.355006  -20478.479121   15483.075075     -68.855136
   15  G15  2205  444600.00    6155.263805  -18727.921027   17245.562012     -68.852668
   16  G15  2205  445500.00    7228.393517  -16852.432316   18698.628389     -68.849843
   17  G15  2205  446400.00    8454.469140  -14897.738221   19816.117631     -68.847122
   18  G15  2205  447300.00    9824.177675  -12910.167872   20578.147013     -68.844534
   19  G15  2205  448200.00   11320.382243  -10934.897031   20971.495581     -68.842060
   20  G15  2205  449100.00   12918.675873   -9014.255830   20989.837231     -68.838982
   21  G15  2205  450000.00   14588.248701   -7186.175975   20633.814869     -68.836402
   22  G15  2205  450900.00   16293.027540   -5482.843995   19910.957511     -68.833539
   23  G15  2205  451800.00   17993.034647   -3929.615919   18835.447631     -68.831025
   24  G15  2205  452700.00   19645.903569   -2544.234997   17427.750966     -68.828353
   25  G15  2205  453600.00   21208.484583   -1336.378765   15714.124797     -68.825589
   26  G15  2205  454500.00   22638.470542    -307.545935   13726.023521     -68.822927
   27  G15  2205  455400.00   23895.975710     548.721915   11499.421969     -68.820063
   28  G15  2205  456300.00   24945.004960    1246.303035    9074.077411     -68.817509
   29  G15  2205  457200.00   25754.758096    1805.674171    6492.750736     -68.814893
   30  G15  2205  458100.00   26300.723246    2252.846823    3800.406006     -68.812129
   31  G15  2205  459000.00   26565.523735    2618.110248    1043.405664     -68.809477
