#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  G13  2205  432000.00   10603.373206  -21544.406383  -11314.644470     294.295923
    2  G13  2205  432900.00   11535.738920  -22222.316709   -8754.616303     294.301872
    3  G13  2205  433800.00   12240.939247  -22718.974501   -6043.321736     294.307710
    4  G13  2205  434700.00   12735.534721  -22998.277116   -3227.380643     294.313562
    5  G13  2205  435600.00   13043.194046  -23029.613118    -355.443531     294.319409
    6  G13  2205  436500.00   13193.610914  -22789.167658    2522.658602     294.325548
    7  G13  2205  437400.00   13221.180642  -22260.980239    5356.800167     294.331420
    8  G13  2205  438300.00   13163.488117  -21437.708971    8097.465408     294.337439
    9  G13  2205  439200.00   13059.667311  -20321.066901   10696.652820     294.343379
   10  G13  2205  440100.00   12948.698918  -18921.909223   13108.760202     294.349591
   11  G13  2205  441000.00   12867.716141  -17259.964743   15291.430855     294.356629
   12  G13  2205  441900.00   12850.389020  -15363.220039   17206.341914     294.361163
   13  G13  2205  442800.00   12925.454801  -13266.979670   18819.916994     294.367054
   14  G13  2205  443700.00   13115.455908  -11012.639770   20103.947098     294.373160
   15  G13  2205  444600.00   13435.738238   -8646.224700   21036.106132     294.379297
   16  G13  2205  445500.00   13893.751268   -6216.746498   21600.350123     294.385244
   17  G13  2205  446400.00   14488.678372   -3774.454175   21787.192389     294.391289
   18  G13  2205  447300.00   15211.411500   -1369.044157   21593.850170     294.397351
   19  G13  2205  448200.00   16044.869623     952.095848   21024.261548     294.403294
   20  G13  2205  449100.00   16964.645866    3145.539464   20088.974705     294.409399
   21  G13  2205  450000.00   17939.954710    5173.305901   18804.914513     294.415333
   22  G13  2205  450900.00   18934.838599    7004.118874   17195.034157     294.421394
   23  G13  2205  451800.00   19909.583303    8614.393360   15287.861706     294.427002
   24  G13  2205  452700.00   20822.283761    9988.915141   13116.953392     294.433149
   25  G13  2205  453600.00   21630.497135   11121.190990   10720.266709     294.439181
   26  G13  2205  454500.00   22292.917536   12013.460743    8139.467339     294.445017
   27  G13  2205  455400.00   22771.007258   12676.375815    5419.184371     294.450888
   28  G13  2205  456300.00   23030.522316   13128.361428    2606.228355     294.457192
   29  G13  2205  457200.00   23042.875267   13394.691437    -251.213552     294.462936
   30  G13  2205  458100.00   22786.285490   13506.314815   -3104.391644     294.468808
   31  G13  2205  459000.00   22246.675885   13498.481274   -5904.803981     294.474808
   32  G13  2205  459900.00   21418.284912   13409.219930   -8604.990946     294.480721
   33  G13  2205  460800.00   20303.973702   13277.729294  -11159.303011     294.486626
   34  G13  2205  461700.00   18915.219105   13142.739120  -13524.631690     294.492828
   35  G13  2205  462600.00   17271.794806   13040.904756  -15661.094675     294.498712
   36  G13  2205  463500.00   15401.153458   13005.292797  -17532.667050     294.504722
   37  G13  2205  464400.00   13337.533101   13064.013069  -19107.751344     294.510672
   38  G13  2205  465300.00   11120.820448   13239.046508  -20359.679899     294.516903
   39  G13  2205  466200.00    8795.211858   13545.311511  -21267.143717     294.522952
   40  G13  2205  467100.00    6407.719709   13990.003014  -21814.542458     294.529037
   41  G13  2205  468000.00    4006.577232   14572.229187  -21992.250820     294.534992
