#Epch  SVN  Week   Week-Sec          X[km]         Y[km]          Z[km]           T[Ms]
#====  ===  ====  =========  =============  =============  =============  =============
    1  R11  2205  432000.00  -20637.981666  -12832.282388    7738.122176      41.170677
    2  R11  2205  432900.00  -21323.994889  -13196.553972    4642.460061      41.169916
    3  R11  2205  433800.00  -21716.784399  -13289.842188    1456.557944      41.168791
    4  R11  2205  434700.00  -21777.322308  -13151.804997   -1757.659799      41.167810
    5  R11  2205  435600.00  -21477.363699  -12830.036737   -4937.701947      41.166713
    6  R11  2205  436500.00  -20800.775182  -12377.843330   -8021.730657      41.165543
    7  R11  2205  437400.00  -19744.370587  -11851.787275  -10949.769625      41.164750
    8  R11  2205  438300.00  -18318.217571  -11309.107099  -13664.875969      41.163751
    9  R11  2205  439200.00  -16545.401273  -10805.121295  -16114.252335      41.162944
   10  R11  2205  440100.00  -14461.254167  -10390.727284  -18250.277092      41.162118
   11  R11  2205  441000.00  -12112.083781  -10110.101820  -20031.432282      41.161294
   12  R11  2205  441900.00   -9553.451051   -9998.700511  -21423.111204      41.159790
   13  R11  2205  442800.00   -6848.070883  -10081.641274  -22398.290072      41.159094
   14  R11  2205  443700.00   -4063.422219  -10372.540182  -22938.051002      41.157940
   15  R11  2205  444600.00   -1269.166828  -10872.848889  -23031.946569      41.156713
   16  R11  2205  445500.00    1465.516111  -11571.721632  -22678.199268      41.155630
   17  R11  2205  446400.00    4074.569299  -12446.417449  -21883.732396      41.154714
   18  R11  2205  447300.00    6497.561380  -13463.220746  -20664.032039      41.153865
   19  R11  2205  448200.00    8681.952440  -14578.841550  -19042.843029      41.152630
   20  R11  2205  449100.00   10585.027682  -15742.236629  -17051.704833      41.151919
   21  R11  2205  450000.00   12175.419852  -16896.774955  -14729.336386      41.151607
   22  R11  2205  450900.00   13434.158225  -17982.656473  -12120.881752      41.151124
   23  R11  2205  451800.00   14355.201730  -18939.482399   -9277.031223      41.150557
   24  R11  2205  452700.00   14945.435370  -19708.868830   -6253.034936      41.149758
   25  R11  2205  453600.00   15224.131573  -20236.993517   -3107.628231      41.148951
   26  R11  2205  454500.00   15221.900551  -20476.968419      98.110187      41.148056
   27  R11  2205  455400.00   14979.175131  -20390.937920    3301.944912      41.146924
   28  R11  2205  456300.00   14544.295066  -19951.814137    6441.691998      41.145840
   29  R11  2205  457200.00   13971.272518  -19144.576011    9456.424978      41.144677
   30  R11  2205  458100.00   13317.333694  -17967.077231   12287.655178      41.144889
   31  R11  2205  459000.00   12640.340784  -16430.328644   14880.463458      41.143958
   32  R11  2205  459900.00   11996.203173  -14558.242820   17184.561597      41.143407
   33  R11  2205  460800.00   11436.387053  -12386.850850   19155.263119      41.143089
   34  R11  2205  461700.00   11005.628232   -9963.023388   20754.345232      41.142418
   35  R11  2205  462600.00   10739.944183   -7342.748414   21950.785803      41.141941
   36  R11  2205  463500.00   10665.028757   -4589.036473   22721.361677      41.141442
   37  R11  2205  464400.00   10795.096892   -1769.539406   23051.097319      41.140743
   38  R11  2205  465300.00   11132.227881    1046.019672   22933.555465      41.140119
   39  R11  2205  466200.00   11666.234993    3788.499629   22370.964308      41.139900
   40  R11  2205  467100.00   12375.067385    6391.968887   21374.178653      41.139265
   41  R11  2205  468000.00   13225.728044    8796.199305   19962.475420      41.138657
   42  R11  2205  468900.00   14175.669992   10948.923777   18163.186839      41.137889
   43  R11  2205  469800.00   15174.612900   12807.764498   16011.177673      41.137042
   44  R11  2205  470700.00   16166.704488   14341.752293   13548.175742      41.136258
   45  R11  2205  471600.00   17092.936357   15532.374183   10821.967924      41.135382
   46  R11  2205  472500.00   17893.712868   16374.105896    7885.476535      41.134577
   47  R11  2205  473400.00   18511.464825   16874.407429    4795.733571      41.133712
   48  R11  2205  474300.00   18893.197441   17053.182312    1612.772543      41.132526
   49  R11  2205  475200.00   18992.864443   16941.723790   -1601.540431      41.131628
   50  R11  2205  476100.00   18773.467236   16581.192900   -4784.713202      41.130367
   51  R11  2205  477000.00   18208.789446   16020.693294   -7874.847735      41.129584
   52  R11  2205  477900.00   17284.692467   15315.024839  -10811.849404      41.128543
   53  R11  2205  478800.00   15999.916196   14522.211660  -13538.601159      41.127721
   54  R11  2205  479700.00   14366.350050   13700.909875  -16002.079038      41.127096
   55  R11  2205  480600.00   12408.761837   12907.805252  -18154.386826      41.126379
   56  R11  2205  481500.00   10163.994921   12195.111293  -19953.689413      41.125460
   57  R11  2205  482400.00    7679.666562   11608.273795  -21365.026627      41.124496
   58  R11  2205  483300.00    5012.421220   11183.978974  -22360.991839      41.123409
   59  R11  2205  484200.00    2225.811211   10948.549183  -22922.262455      41.122191
   60  R11  2205  485100.00    -612.107417   10916.793718  -23037.972379      41.121414
   61  R11  2205  486000.00   -3431.364209   11091.362898  -22705.919638      41.120423
   62  R11  2205  486900.00   -6162.741616   11462.632311  -21932.605525      41.119536
   63  R11  2205  487800.00   -8740.410004   12009.121792  -20733.104802      41.118490
   64  R11  2205  488700.00  -11104.421525   12698.431208  -19130.769658      41.117290
   65  R11  2205  489600.00  -13202.959914   13488.653402  -17156.773260      41.115869
   66  R11  2205  490500.00  -14994.253536   14330.204581  -14849.501728      41.114670
   67  R11  2205  491400.00  -16448.073012   15167.994889  -12253.806289      41.113689
   68  R11  2205  492300.00  -17546.752102   15943.847505   -9420.130077      41.113101
   69  R11  2205  493200.00  -18285.690440   16599.064130   -6403.526539      41.112066
   70  R11  2205  494100.00  -18673.318403   17077.028472   -3262.588570      41.111332
   71  R11  2205  495000.00  -18730.526902   17325.737692     -58.309365      41.109873
   72  R11  2205  495900.00  -18489.587348   17300.154773    3147.102682      41.109132
   73  R11  2205  496800.00  -17992.608396   16964.282301    6291.431740      41.108878
   74  R11  2205  497700.00  -17289.595438   16292.869930    9313.661297      41.107886
   75  R11  2205  498600.00  -16436.195400   15272.683188   12155.156339      41.107357
   76  R11  2205  499500.00  -15491.222395   13903.279801   14760.798010      41.106226
   77  R11  2205  500400.00  -14514.068747   12197.260327   17080.048931      41.105525
   78  R11  2205  501300.00  -13562.110453   10179.981882   19067.928863      41.105121
   79  R11  2205  502200.00  -12688.216056    7888.746091   20685.882316      41.105164
   80  R11  2205  503100.00  -11938.463366    5371.494188   21902.521898      41.104622
   81  R11  2205  504000.00  -11350.159528    2685.062528   22694.233628      41.104440
   82  R11  2205  504900.00  -10950.247167    -106.930096   23045.633027      41.103338
   83  R11  2205  505800.00  -10754.163162   -2936.476823   22949.863576      41.102277
   84  R11  2205  506700.00  -10765.197727   -5733.760645   22408.731902      41.101550
   85  R11  2205  507600.00  -10974.380692   -8429.810139   21432.677005      41.100405
   86  R11  2205  508500.00  -11360.899947  -10959.123937   20040.573746      41.099815
   87  R11  2205  509400.00  -11893.034815  -13262.155952   18259.373800      41.099081
   88  R11  2205  510300.00  -12529.565630  -15287.558901   16123.590258      41.098580
   89  R11  2205  511200.00  -13221.600708  -16994.093391   13674.635026      41.097621
   90  R11  2205  512100.00  -13914.744246  -18352.123465   10960.021034      41.096810
   91  R11  2205  513000.00  -14551.514050  -19344.636504    8032.444047      41.096147
   92  R11  2205  513900.00  -15073.907144  -19967.745076    4948.761430      41.095516
   93  R11  2205  514800.00  -15426.004696  -20230.649954    1768.887499      41.094359
   94  R11  2205  515700.00  -15556.505678  -20155.066162   -1445.372974      41.093728
   95  R11  2205  516600.00  -15421.081364  -19774.136582   -4631.530053      41.092920
   96  R11  2205  517500.00  -14984.450127  -19130.879375   -7727.628696      41.091555
   97  R11  2205  518400.00  -14222.083650  -18276.235294  -10673.459108      41.080070
   98  R11  2205  519300.00  -13121.471463  -17266.797979  -13411.733226      41.078826
   99  R11  2205  520200.00  -11682.888682  -16162.323597  -15889.203436      41.078230
  100  R11  2205  521100.00   -9919.634084  -15023.125753  -18057.701686      41.077234
  101  R11  2205  522000.00   -7857.726867  -13907.465966  -19875.078127      41.076965
  102  R11  2205  522900.00   -5535.074053  -12869.050174  -21306.021089      41.076250
  103  R11  2205  523800.00   -3000.142441  -11954.736917  -22322.742547      41.075156
  104  R11  2205  524700.00    -310.189909  -11202.553650  -22905.516058      41.074218
  105  R11  2205  525600.00    2470.870851  -10640.104423  -23043.057114      41.072677
  106  R11  2205  526500.00    5274.887738  -10283.435455  -22732.738949      41.071864
  107  R11  2205  527400.00    8032.063871  -10136.405757  -21980.639985      41.070798
  108  R11  2205  528300.00   10673.624082  -10190.588626  -20801.422300      41.070014
  109  R11  2205  529200.00   13134.443032  -10425.707504  -19218.043653      41.069245
  110  R11  2205  530100.00   15355.526291  -10810.587217  -17261.308718      41.068443
  111  R11  2205  531000.00   17286.241874  -11304.579960  -14969.268231      41.067864
  112  R11  2205  531900.00   18886.210085  -11859.405450  -12386.477659      41.067003
  113  R11  2205  532800.00   20126.773762  -12421.327183   -9563.129725      41.066609
  114  R11  2205  533700.00   20991.988522  -12933.572611   -6554.077650      41.065730
  115  R11  2205  534600.00   21479.092663  -13338.894687   -3417.768145      41.064886
  116  R11  2205  535500.00   21598.438176  -13582.166292    -215.105053      41.064332
  117  R11  2205  536400.00   21372.886897  -13612.897617    2991.734062      41.063378
  118  R11  2205  537300.00   20836.698277  -13387.569857    6140.505138      41.062542
  119  R11  2205  538200.00   20033.956492  -12871.686343    9170.104987      41.061557
  120  R11  2205  539100.00   19016.603897  -12041.454182   12021.755212      41.060831
  121  R11  2205  540000.00   17842.164138  -10885.025064   14640.139722      41.059918
  122  R11  2205  540900.00   16571.251043   -9403.242439   16974.473913      41.059441
  123  R11  2205  541800.00   15264.968131   -7609.862943   18979.485159      41.058852
  124  R11  2205  542700.00   13982.307810   -5531.241906   20616.286087      41.058449
  125  R11  2205  543600.00   12777.659109   -3205.495037   21853.124319      41.057936
  126  R11  2205  544500.00   11698.527956    -681.170080   22665.994795      41.057565
  127  R11  2205  545400.00   10783.564992    1984.517533   23039.103352      41.057113
  128  R11  2205  546300.00   10060.982939    4727.813009   22965.173019      41.056710
  129  R11  2205  547200.00    9547.429321    7480.827456   22445.587254      41.055753
  130  R11  2205  548100.00    9247.361356   10174.121540   21490.367291      41.055165
  131  R11  2205  549000.00    9152.948995   12739.361488   20117.983671      41.054411
  132  R11  2205  549900.00    9244.510111   15111.938180   18355.005016      41.053118
  133  R11  2205  550800.00    9491.459648   17233.441299   16235.590081      41.052179
  134  R11  2205  551700.00    9853.732995   19053.886215   13800.832075      41.051606
  135  R11  2205  552600.00   10283.623861   20533.601183   11097.967132      41.050769
  136  R11  2205  553500.00   10727.959309   21644.696285    8179.461597      41.050020
  137  R11  2205  554400.00   11130.520123   22372.052809    5101.995354      41.048701
  138  R11  2205  555300.00   11434.604028   22713.791635    1925.360732      41.047617
  139  R11  2205  556200.00   11585.622916   22681.201052   -1288.701504      41.046747
  140  R11  2205  557100.00   11533.623460   22298.127193   -4477.706119      41.046134
  141  R11  2205  558000.00   11235.623537   21599.852990   -7579.643304      41.045159
  142  R11  2205  558900.00   10657.664492   20631.513268  -10534.190085      41.044666
  143  R11  2205  559800.00    9776.491242   19446.113252  -13283.888922      41.044289
  144  R11  2205  560700.00    8580.787971   18102.234580  -15775.269887      41.043486
  145  R11  2205  561600.00    7071.916010   16661.526036  -17959.894078      41.042210
  146  R11  2205  562500.00    5264.121603   15186.085219  -19795.297623      41.040876
  147  R11  2205  563400.00    3184.203684   13735.841714  -21245.817840      41.039946
  148  R11  2205  564300.00     870.654546   12366.052014  -22283.285599      41.039217
  149  R11  2205  565200.00   -1627.691532   11125.011437  -22887.570718      41.038100
  150  R11  2205  566100.00   -4253.446075   10052.078834  -23046.970189      41.037505
  151  R11  2205  567000.00   -6942.816756    9176.096506  -22758.432131      41.036491
  152  R11  2205  567900.00   -9628.031368    8514.270922  -22027.611492      41.035085
  153  R11  2205  568800.00  -12239.935110    8071.560351  -20868.756749      41.034044
  154  R11  2205  569700.00  -14710.653686    7840.594183  -19304.429965      41.032827
  155  R11  2205  570600.00  -16976.211961    7802.126340  -17365.065735      41.031763
  156  R11  2205  571500.00  -18978.999746    7926.002757  -15088.377546      41.030931
  157  R11  2205  572400.00  -20669.982560    8172.601334  -12518.623023      41.030080
  158  R11  2205  573300.00  -22010.565850    8494.682862   -9705.742258      41.029381
  159  R11  2205  574200.00  -22974.035532    8839.574160   -6704.385956      41.028233
  160  R11  2205  575100.00  -23546.515407    9151.590636   -3572.852323      41.027564
  161  R11  2205  576000.00  -23727.402242    9374.595394    -371.953530      41.026848
  162  R11  2205  576900.00  -23529.261178    9454.586262    2836.166009      41.025919
  163  R11  2205  577800.00  -22977.186764    9342.200981    5989.236324      41.025517
  164  R11  2205  578700.00  -22107.657324    8995.034278    9026.069870      41.024477
  165  R11  2205  579600.00  -20966.931543    8379.668568   11887.747182      41.023520
  166  R11  2205  580500.00  -19609.055223    7473.332167   14518.757196      41.022688
  167  R11  2205  581400.00  -18093.562308    6265.114591   16868.070256      41.022091
  168  R11  2205  582300.00  -16482.966808    4756.687163   18890.123356      41.021594
  169  R11  2205  583200.00  -14840.150715    2962.497827   20545.699003      41.020530
  170  R11  2205  584100.00  -13225.756993     909.430996   21802.681301      41.020004
  171  R11  2205  585000.00  -11695.696285   -1364.054545   22636.675218      41.018856
  172  R11  2205  585900.00  -10298.870942   -3809.275045   23031.477622      41.018443
  173  R11  2205  586800.00   -9075.210811   -6369.103715   22979.391399      41.018147
  174  R11  2205  587700.00   -8054.102160   -8980.112511   22481.376735      41.018012
  175  R11  2205  588600.00   -7253.274739  -11574.986166   21547.036590      41.017527
  176  R11  2205  589500.00   -6678.192996  -14085.109437   20194.436293      41.016519
  177  R11  2205  590400.00   -6321.976500  -16443.221184   18449.760154      41.016138
  178  R11  2205  591300.00   -6165.852646  -18586.025759   16346.810992      41.015859
  179  R11  2205  592200.00   -6180.122459  -20456.653646   13926.361419      41.014841
  180  R11  2205  593100.00   -6325.598786  -22006.869116   11235.368622      41.013800
  181  R11  2205  594000.00   -6555.456214  -23198.932871    8326.067177      41.013124
  182  R11  2205  594900.00   -6817.414495  -24007.041720    5254.956994      41.011992
  183  R11  2205  595800.00   -7056.162957  -24418.284832    2081.705835      41.011038
  184  R11  2205  596700.00   -7215.922893  -24433.076258   -1132.012192      41.010043
  185  R11  2205  597600.00   -7243.038794  -24065.045414   -4323.719244      41.009009
  186  R11  2205  598500.00   -7088.487855  -23340.390115   -7431.353469      41.008124
  187  R11  2205  599400.00   -6710.200439  -22296.719485  -10394.481436      41.007264
  188  R11  2205  600300.00   -6075.092150  -20981.435733  -13155.478903      41.006442
  189  R11  2205  601200.00   -5160.720326  -19449.723265  -15660.656282      41.005860
  190  R11  2205  602100.00   -3956.493758  -17762.230231  -17861.306355      41.005462
  191  R11  2205  603000.00   -2464.383357  -15982.540402  -19714.653544      41.004700
  192  R11  2205  603900.00    -699.102702  -14174.541987  -21184.686160      41.003797

